bibkey,paper,task,subject,age,gender,choice,r,treatment,inconsistent,soep,dosocial,dohealth,doinvest,dogamble,doethic,dorecre,doall,key,country,city
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,250927,20,1,2,0.55749295065024, ,NA,3,5.166666507720947,3.8333332538604736,4.333333492279053,2,2.8333332538604736,2.5,3.444444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,251815,27,1,2.5,0.6982550990040314, ,NA,2,3.1666667461395264,1.6666666269302368,2.6666667461395264,3.3333332538604736,3.1666667461395264,1.6666666269302368,2.6111111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,260858,33,0,4,1, ,NA,5,6,4.666666507720947,5.333333492279053,2.6666667461395264,5,3,4.44444465637207,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,260927,19,1,2.5,0.6982550990040314, ,NA,2,4.5,4.333333492279053,4.666666507720947,2,2.8333332538604736,4.833333492279053,3.8611111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,261815,23,0,1,-1.6303167041658853, ,NA,6,5.666666507720947,5,3.3333332538604736,3.3333332538604736,3.8333332538604736,6,4.527777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,270858,23,0,4,1, ,NA,9,6.333333492279053,4.833333492279053,7,5.666666507720947,3.8333332538604736,6.333333492279053,5.666666507720947,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,270927,22,1,1.5,0.2358772694508143, ,NA,7,5.333333492279053,4.666666507720947,2.3333332538604736,1,2.1666667461395264,3.6666667461395264,3.194444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,271815,22,1,1,-1.6303167041658853, ,NA,3,4,2.1666667461395264,2.6666667461395264,2.3333332538604736,1.6666666269302368,3.3333332538604736,2.694444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,280858,21,0,2,0.55749295065024, ,NA,8,6.166666507720947,5.666666507720947,3.6666667461395264,5.333333492279053,2.3333332538604736,6.333333492279053,4.916666507720947,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,281815,22,0,4,1, ,NA,2,2.6666667461395264,3.6666667461395264,3,6,5.5,2.5,3.8888888359069824,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,290858,23,1,3,0.7833824999715868, ,NA,6,5.666666507720947,3.3333332538604736,4.333333492279053,3.3333332538604736,4,1.8333333730697632,3.75,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,291815,21,0,4,1, ,NA,6,6,3.1666667461395264,4.333333492279053,4.333333492279053,2,3.8333332538604736,3.944444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,300858,23,1,1,-1.6303167041658853, ,NA,5,5.5,3.3333332538604736,3.3333332538604736,1.3333333730697632,2.6666667461395264,2.8333332538604736,3.1666667461395264,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,301815,23,1,4,1, ,NA,8,5.666666507720947,3.6666667461395264,2,2.6666667461395264,2.5,3.6666667461395264,3.3611111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,311815,27,1,2,0.55749295065024, ,NA,4,6.166666507720947,3,1.6666666269302368,3.6666667461395264,2.3333332538604736,3.1666667461395264,3.3333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,320858,21,1,2,0.55749295065024, ,NA,5,4.333333492279053,3.5,1.6666666269302368,1.6666666269302368,1.6666666269302368,4.166666507720947,2.8333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,321815,23,0,1,-1.6303167041658853, ,NA,7,5.333333492279053,4.5,3.6666667461395264,2,4.833333492279053,3.8333332538604736,4.027777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,11018,19,1,2,-0.20475024886429308, ,0,3,5.166666507720947,4,1.6666666269302368,1.3333333730697632,2.6666667461395264,2.8333332538604736,2.944444417953491,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,11108,25,1,4,0.3795965900295414, ,0,4,5.333333492279053,4,5,1,3.1666667461395264,3,3.5833334922790527,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,11456,37,1,4,0.4354132416751236, ,0,6,6.166666507720947,3.6666667461395264,4,4.666666507720947,2,3.6666667461395264,4.027777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,21018,23,1,8,1.683127067615278, ,0,6,6.666666507720947,3,3.6666667461395264,2.6666667461395264,3.3333332538604736,6.5,4.30555534362793,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,21456,25,0,2,-0.02917248269543049, ,0,8,6.333333492279053,4.666666507720947,2.6666667461395264,4.666666507720947,2.5,6.5,4.55555534362793,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,31018,23,1,3,0.2425699155335315, ,0,1,4.5,1.6666666269302368,1,1,1.5,1.1666666269302368,1.8055555820465088,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,31108,22,1,4,0.38125612972304224, ,0,7,5,3.1666667461395264,4.666666507720947,2.6666667461395264,3.1666667461395264,5.333333492279053,4,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,31456,21,1,1,-0.37, ,0,5,4.833333492279053,5.333333492279053,2.3333332538604736,2,2.5,1.6666666269302368,3.1111111640930176,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,41108,21,1,7,1.489253214118071, ,0,7,5.166666507720947,3.6666667461395264,1,1,1.3333333730697632,4,2.694444417953491,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,41456,23,1,6,0.912449346948415, ,0,4,5.166666507720947,4,4.333333492279053,1.3333333730697632,3,3.3333332538604736,3.527777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,51108,23,0,3,0.13894568592775614, ,0,7,4.333333492279053,6.166666507720947,4.666666507720947,3.6666667461395264,3.1666667461395264,3,4.166666507720947,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,71018,20,1,4,0.5225657941261306, ,0,2,5,5.333333492279053,3.3333332538604736,1.6666666269302368,3,4.5,3.805555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,71108,23,0,4,0.5688411172060296, ,0,7,5.166666507720947,3.6666667461395264,3,3.3333332538604736,3,4.5,3.777777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,71456,21,1,2,0.006471454557031409, ,0,4,5.166666507720947,1.3333333730697632,2.3333332538604736,1.6666666269302368,1.6666666269302368,1.1666666269302368,2.222222089767456,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,81018,23,0,3,0.2938067123759538, ,0,7,6.666666507720947,5.5,4.333333492279053,6.666666507720947,4.5,5.5,5.527777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,81108,28,1,3,0.2949523439863697, ,0,4,5.166666507720947,4.5,1.6666666269302368,1.3333333730697632,4,2,3.1111111640930176,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,81456,23,0,1,-0.37, ,0,2,4.5,2.5,3,1,2.1666667461395264,2,2.527777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,91018,26,1,7,1.2191894299723207, ,0,1,4.5,3,3,4.666666507720947,1.8333333730697632,1.3333333730697632,3.055555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,91108,24,1,4,0.5528422125219368, ,0,2,6.166666507720947,3.3333332538604736,3.3333332538604736,1.6666666269302368,3.3333332538604736,3.1666667461395264,3.5,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,91456,29,0,3,0.10189232714474201, ,0,3,4.833333492279053,4.166666507720947,3,3,3.5,4.5,3.8333332538604736,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,111018,20,1,5,0.7934744527097791, ,0,6,4.666666507720947,3.1666667461395264,5.666666507720947,7,3.3333332538604736,2.3333332538604736,4.361111164093018,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,111108,22,1,4,0.33518931398633867, ,0,6,5,4,3.3333332538604736,3,2.8333332538604736,3,3.527777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,111456,29,0,3,0.24109012359520424, ,0,6,5.5,3,4.666666507720947,2.6666667461395264,2.3333332538604736,4.833333492279053,3.8333332538604736,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,121018,26,1,2,-0.07874730003997682, ,0,5,4.333333492279053,3.3333332538604736,3.3333332538604736,1,2.3333332538604736,2.3333332538604736,2.777777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,121456,20,1,0,-0.37, ,0,7,4.166666507720947,1.8333333730697632,2.3333332538604736,1,1.6666666269302368,6,2.8333332538604736,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,131018,24,0,3,0.2570421661506407, ,0,7,4.166666507720947,3.5,4.333333492279053,3.3333332538604736,3.5,5.666666507720947,4.083333492279053,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,131108,21,0,5,0.7824730172706768, ,0,7,5.333333492279053,4.5,3.3333332538604736,2.6666667461395264,4,5.166666507720947,4.166666507720947,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,131456,24,1,7,1.3842044591763987, ,0,5,5.5,3.3333332538604736,3.6666667461395264,1,1.5,1.8333333730697632,2.805555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,141018,22,0,10,2.71, ,0,8,5.5,5,5,3,2.3333332538604736,6,4.472222328186035,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,141456,23,0,6,1.116550779272802, ,0,7,4.166666507720947,3.6666667461395264,2.6666667461395264,4,3,5.166666507720947,3.777777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,151018,29,0,3,0.2915365558466875, ,0,3,5.333333492279053,3.5,1.3333333730697632,1,2.6666667461395264,3.5,2.8888888359069824,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,151456,22,1,4,0.5347224910999648, ,0,4,5.666666507720947,3.1666667461395264,2,1,2.3333332538604736,2.1666667461395264,2.722222328186035,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,161018,26,0,3,0.06981204999377952, ,0,6,4.833333492279053,4.166666507720947,3,1,2,4.666666507720947,3.277777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,161108,25,1,0,-0.37, ,0,3,4.666666507720947,3.1666667461395264,3.6666667461395264,1,3.1666667461395264,4.166666507720947,3.305555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,171108,23,1,4,0.4678654136462137, ,0,7,4.166666507720947,3,1.6666666269302368,2.3333332538604736,2.1666667461395264,4.5,2.972222089767456,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,181018,22,1,4,0.5138038131361827, ,0,9,4,5.666666507720947,2,2.3333332538604736,4.166666507720947,6.333333492279053,4.083333492279053,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,181108,26,0,0,-0.37, ,0,8,6.333333492279053,4.833333492279053,2.6666667461395264,1.6666666269302368,2.8333332538604736,5.666666507720947,4,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,181456,22,1,3,0.06444801344769076, ,0,6,4.833333492279053,4.5,2.6666667461395264,1.3333333730697632,3.8333332538604736,4.666666507720947,3.6388888359069824,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,191018,20,1,1,-0.37, ,0,4,5,3.3333332538604736,3,1,2.3333332538604736,5,3.277777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,191108,25,0,4,0.5275788222812116, ,0,5,5.166666507720947,2.6666667461395264,3.6666667461395264,3.3333332538604736,2.8333332538604736,3.8333332538604736,3.5833332538604736,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,191456,23,0,2,-0.3290370707213879, ,0,7,4.333333492279053,5.333333492279053,2.3333332538604736,2,2.5,5.666666507720947,3.694444417953491,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,201018,24,1,7,1.3844234092067926, ,0,9,6,5.166666507720947,3.3333332538604736,2.6666667461395264,4.166666507720947,6.333333492279053,4.611111164093018,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,201456,21,1,4,0.4852819810039364, ,0,7,6.166666507720947,3.5,2.3333332538604736,2.6666667461395264,1.6666666269302368,4.166666507720947,3.4166665077209473,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,211018,25,0,3,0.31793394648469986, ,0,7,5.333333492279053,2.8333332538604736,2,1.6666666269302368,2.1666667461395264,3.6666667461395264,2.944444417953491,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,211108,20,1,3,0.18955972163006665, ,0,4,5.5,4.166666507720947,3.6666667461395264,2.3333332538604736,2.5,4.5,3.777777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,211456,21,1,3,0.10559444057522342, ,0,5,5,4.166666507720947,3,1.6666666269302368,2.8333332538604736,2.5,3.194444417953491,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,221018,26,0,6,0.9103718703147023, ,0,3,4.833333492279053,4.5,1.3333333730697632,2,2.1666667461395264,3.6666667461395264,3.0833334922790527,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,221108,21,0,3,0.07258716403972358, ,0,5,5.666666507720947,2.1666667461395264,1.6666666269302368,1,2.1666667461395264,4.5,2.8611111640930176,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,221456,25,0,6,0.8758367201779037, ,0,7,5.333333492279053,3.3333332538604736,2.3333332538604736,2.3333332538604736,2.6666667461395264,5.833333492279053,3.6388888359069824,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,231018,21,0,4,0.41291987136239183, ,0,10,4.666666507720947,4,4,2,2.8333332538604736,6.333333492279053,3.972222328186035,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,231108,47,1,4,0.5550412287074141, ,0,3,5.166666507720947,2.1666667461395264,4.333333492279053,2,3,1.8333333730697632,3.0833332538604736,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,231456,26,0,5,0.6484244821313768, ,0,5,5,4.833333492279053,3.6666667461395264,2.6666667461395264,4,4.166666507720947,4.05555534362793,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,241108,22,1,5,0.6472929676808417, ,0,5,4.333333492279053,3.1666667461395264,3,3,2.3333332538604736,3.1666667461395264,3.1666667461395264,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,241456,29,0,4,0.4297009574179538, ,0,8,5.833333492279053,5,3.6666667461395264,2.3333332538604736,3.3333332538604736,5.666666507720947,4.30555534362793,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,251018,23,1,4,0.4295598591212183, ,0,4,5,3.3333332538604736,1.3333333730697632,1.6666666269302368,3.5,4.333333492279053,3.194444417953491,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,251108,20,1,4,0.4726254168711602, ,0,7,5.333333492279053,3.6666667461395264,4,1.3333333730697632,2.1666667461395264,5,3.5833334922790527,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,251456,23,1,3,0.2859050591429696, ,0,5,5.5,1.8333333730697632,5.666666507720947,2.6666667461395264,3.1666667461395264,4,3.805555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,261018,27,0,5,0.8129856022726745, ,0,7,5,5.833333492279053,4.666666507720947,1.3333333730697632,2,5.166666507720947,4,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,261108,27,0,3,0.12782416633330285, ,0,4,5,4.166666507720947,4,2,2,2.1666667461395264,3.222222328186035,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,261456,23,1,3,0.18076318478211761, ,0,6,6.333333492279053,4.166666507720947,1.6666666269302368,2,2,4.166666507720947,3.3888888359069824,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,271018,21,1,0,-0.37, ,0,4,3.8333332538604736,3.5,3.3333332538604736,3,2.6666667461395264,3.5,3.305555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,271108,21,0,4,0.43152241976466027, ,0,5,6.166666507720947,4,4.666666507720947,1.3333333730697632,3.5,4.166666507720947,3.972222089767456,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,271456,25,1,2,-0.17732034938409924, ,0,6,5.833333492279053,3.5,3,3,1.8333333730697632,5.166666507720947,3.722222328186035,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,281018,28,1,3,0.13395700899651275, ,0,2,5.333333492279053,1.3333333730697632,3.6666667461395264,1,3,1.6666666269302368,2.6666667461395264,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,281108,24,0,4,0.5531168676028028, ,0,4,5.833333492279053,4.166666507720947,4.333333492279053,5,2.8333332538604736,3.6666667461395264,4.30555534362793,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,281456,22,0,5,0.760852769119665, ,0,7,6.833333492279053,4.166666507720947,2,1,4,6,4,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,291018,26,1,1,-0.37, ,0,3,6.333333492279053,3.5,2,1.3333333730697632,3.5,2.1666667461395264,3.1388888359069824,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,291108,21,0,3,0.2510593565180898, ,0,1,5.166666507720947,3.1666667461395264,2.6666667461395264,2,1.8333333730697632,5.666666507720947,3.4166667461395264,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,291456,26,1,4,0.5814393192157149, ,0,6,5.166666507720947,3.6666667461395264,1.6666666269302368,1,2.3333332538604736,1.3333333730697632,2.527777671813965,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,301456,24,0,3,0.16751827043714004, ,0,3,4.833333492279053,4,3.6666667461395264,3,3,2.8333332538604736,3.555555582046509,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,311018,21,1,7,1.463282875767909, ,0,7,5.166666507720947,4.333333492279053,3.6666667461395264,2.6666667461395264,3.6666667461395264,5.5,4.166666507720947,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,311456,29,0,3,0.047577090894337745, ,0,7,4.833333492279053,3.3333332538604736,4.666666507720947,2,3,5.5,3.8888888359069824,safechoices,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,HL,321456,20,1,0,-0.37, ,0,4,5.333333492279053,2.8333332538604736,5,4,1.8333333730697632,3.5,3.75,safechoices,Germany,Jena
