bibkey,paper,task,subject,choice,r,city,tablet_id,age,gender,country,latitude,longitude
Dannenberg2022,Dannenberg et al. 2022,IG,397,900,0.8769765845238189,Senga,1,33,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,398,267,-3.570410725661412,Senga,2,38,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,399,243,11.758032809576854,Senga,3,42,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,400,612,0.7391398866629881,Senga,4,30,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,401,490,0.616982387509118,Senga,5,34,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,402,805,0.8388744853788245,Senga,6,44,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,403,335,0.018139161854347902,Senga,7,31,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,404,558,0.6955193583326248,Senga,8,27,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,405,445,0.5380465058768245,Senga,9,27,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,406,484,0.6080911862425495,Senga,10,26,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,407,490,0.616982387509118,Senga,11,39,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,408,505,0.6375286857174662,Senga,12,21,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,409,1000,1,Senga,13,67,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,410,582,0.7163788903876955,Senga,14,31,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,411,377,0.3200441764066303,Senga,15,24,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,412,496,0.6254751214308442,Senga,16,30,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,413,166,1.7863438769118625,Senga,17,32,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,414,680,0.7811117521099317,Senga,18,32,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,415,575,0.7105667159146033,Mwembeni,1,45,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,416,594,0.7258775143470809,Mwembeni,2,32,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,417,0,-1,Mwembeni,3,42,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,418,722,0.8025027344552407,Mwembeni,4,42,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,419,226,4.061856724867286,Mwembeni,5,30,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,420,558,0.6955193583326248,Mwembeni,6,50,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,421,546,0.684004096894798,Mwembeni,7,45,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,422,240,8.499277724691993,Mwembeni,8,54,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,423,1000,1,Mwembeni,9,38,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,424,641,0.7584100389519104,Mwembeni,10,40,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,425,261,-6.010749290707646,Mwembeni,11,46,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,426,793,0.833942608788748,Mwembeni,12,29,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,427,300,-0.6133777550366369,Mwembeni,13,27,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,428,600,0.7304227103091845,Mwembeni,14,27,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,429,508,0.6413765065704814,Mwembeni,15,24,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,430,749,0.8150164622173378,Mwembeni,16,39,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,431,315,-0.2601238032153957,Mwembeni,17,43,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,432,494,0.6226866684046373,Mwembeni,18,40,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,433,612,0.7391398866629881,Mwembeni,1,26,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,434,294,-0.821686152295689,Mwembeni,2,30,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,435,306,-0.44951107213732716,Mwembeni,3,32,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,436,249,76.92316104561806,Mwembeni,4,43,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,437,377,0.3200441764066303,Mwembeni,5,19,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,438,400,0.4150374992788431,Mwembeni,6,38,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,439,505,0.6375286857174662,Mwembeni,7,42,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,440,492,0.6198561083332337,Mwembeni,8,42,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,441,701,0.7921412972157489,Mwembeni,9,27,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,442,460,0.5678586501890672,Mwembeni,10,29,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,443,118,1.4441529909252309,Mwembeni,11,31,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,444,998,0.9445420603257875,Mwembeni,12,26,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,445,630,0.7513748635539852,Mwembeni,13,35,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,446,466,0.5786946901724638,Mwembeni,14,39,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,447,570,0.7062833421575291,Mwembeni,15,35,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,448,255,-14.305412722742568,Mwembeni,16,37,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,449,606,0.7348413186169807,Mwembeni,17,35,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,450,731,0.8067662719495438,Mwembeni,18,34,0,Tanzania,-2.909259042746012,32.23259358177653
Dannenberg2022,Dannenberg et al. 2022,IG,451,799,0.8364181670481509,Kakete,1,42,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,452,362,0.23773035960052966,Kakete,2,29,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,453,635,0.7546115664396404,Kakete,3,35,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,454,353,0.17711165444610322,Kakete,4,42,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,455,389,0.3734068213599232,Kakete,5,44,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,456,365,0.25586981932644887,Kakete,6,39,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,457,540,0.6779351701714538,Kakete,7,33,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,458,139,1.559255828965046,Kakete,8,39,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,459,505,0.6375286857174662,Kakete,9,65,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,460,288,-1.0954826064786127,Kakete,10,36,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,461,222,3.608551952887948,Kakete,11,37,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,462,359,0.21861432050350632,Kakete,12,45,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,463,187,2.092867807163384,Kakete,13,72,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,464,282,-1.471597840686127,Kakete,14,40,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,465,404,0.4287506054887194,Kakete,15,52,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,466,365,0.25586981932644887,Kakete,16,40,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,467,433,0.5108930633627999,Kakete,17,32,1,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,468,142,1.5790995708428357,Kakete,18,58,0,Tanzania,0.133333,30.783333
Dannenberg2022,Dannenberg et al. 2022,IG,469,736,0.809093466561298,Igabilo,1,38,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,470,353,0.17711165444610322,Igabilo,2,35,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,471,805,0.8388744853788245,Igabilo,3,41,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,472,707,0.7951648485059803,Igabilo,4,33,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,473,1000,1,Igabilo,5,41,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,474,726,0.8044098314082659,Igabilo,6,38,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,475,0,-1,Igabilo,7,48,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,476,710,0.7966570445270359,Igabilo,8,24,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,477,811,0.8413135221912843,Igabilo,9,42,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,478,537,0.6748171231033774,Igabilo,10,32,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,479,300,-0.6133777550366369,Igabilo,11,34,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,480,152,1.6535671574038762,Igabilo,12,56,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,481,216,3.1282210529636143,Igabilo,13,48,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,482,511,0.6451442082370373,Igabilo,14,40,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,483,505,0.6375286857174662,Igabilo,15,33,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,484,720,0.8015416336126984,Igabilo,16,41,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,485,768,0.8233779014361852,Igabilo,17,44,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,486,255,-14.305412722742568,Igabilo,18,46,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,487,1000,1,Igabilo,1,31,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,488,350,0.1545290492811912,Igabilo,2,26,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,489,751,0.8159123113214443,Igabilo,3,45,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,490,7,1.1051460617039655,Igabilo,4,25,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,491,499,0.6295810724205416,Igabilo,5,32,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,492,585,0.7188069343933116,Igabilo,6,25,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,493,1000,1,Igabilo,7,34,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,494,534,0.6716409765438955,Igabilo,8,35,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,495,426,0.4934359784802079,Igabilo,9,28,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,496,142,1.5790995708428357,Igabilo,10,33,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,497,750,0.8154648767857281,Igabilo,11,19,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,498,547,0.6849946518738984,Igabilo,12,35,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,499,751,0.8159123113214443,Igabilo,13,37,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,500,199,2.379396543339043,Igabilo,14,47,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,501,193,2.221202499927927,Igabilo,15,30,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,502,401,0.418531389712607,Igabilo,16,46,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,503,725,0.8039349180443356,Igabilo,17,30,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,504,537,0.6748171231033774,Igabilo,18,26,0,Tanzania,-2.726244047330907,30.645804654790666
Dannenberg2022,Dannenberg et al. 2022,IG,505,118,1.4441529909252309,Mubembe,1,30,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,506,142,1.5790995708428357,Mubembe,2,27,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,507,600,0.7304227103091845,Mubembe,3,28,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,508,505,0.6375286857174662,Mubembe,4,26,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,509,534,0.6716409765438955,Mubembe,5,34,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,510,233,5.367538991776239,Mubembe,6,48,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,511,621,0.7453759836756485,Mubembe,7,44,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,512,707,0.7951648485059803,Mubembe,8,37,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,513,300,-0.6133777550366369,Mubembe,9,49,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,514,335,0.018139161854347902,Mubembe,10,47,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,515,499,0.6295810724205416,Mubembe,11,42,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,516,496,0.6254751214308442,Mubembe,12,37,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,517,618,0.7433245512949737,Mubembe,13,36,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,518,609,0.7370052149076831,Mubembe,14,28,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,519,524,0.6606095092744706,Mubembe,15,29,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,520,1000,1,Mubembe,16,48,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,521,775,0.8263811496124114,Mubembe,17,50,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,522,523,0.6594668252251775,Mubembe,18,28,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,523,520,0.6559933913090233,Mubembe,1,44,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,524,217,3.196178103447595,Mubembe,2,50,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,525,570,0.7062833421575291,Mubembe,3,38,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,526,885,0.8708408669620443,Mubembe,4,27,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,527,766,0.8225126551196036,Mubembe,5,22,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,528,647,0.7621194709696532,Mubembe,6,50,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,529,615,0.7412460884482107,Mubembe,7,35,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,530,484,0.6080911862425495,Mubembe,8,32,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,531,410,0.448081654221254,Mubembe,9,22,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,532,586,0.7196081791358728,Mubembe,10,36,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,533,410,0.448081654221254,Mubembe,11,45,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,534,598,0.7289220461307888,Mubembe,12,45,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,535,511,0.6451442082370373,Mubembe,13,34,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,536,838,0.8521298057809172,Mubembe,14,48,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,537,762,0.8207721220653768,Mubembe,15,48,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,538,11,1.1192478929884004,Mubembe,16,52,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,539,644,0.7602756092388979,Mubembe,17,28,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,540,805,0.8388744853788245,Mubembe,18,26,0,Tanzania,-1.2929267725616311, 31.553147127802593
Dannenberg2022,Dannenberg et al. 2022,IG,541,448,0.5443482584707611,Makoko,1,45,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,542,0,-1,Makoko,2,47,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,543,353,0.17711165444610322,Makoko,3,36,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,544,517,0.65245009075381,Makoko,4,23,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,545,701,0.7921412972157489,Makoko,5,29,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,546,392,0.38537885216027373,Makoko,6,50,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,547,606,0.7348413186169807,Makoko,7,29,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,548,0,-1,Makoko,8,23,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,549,0,-1,Makoko,9,50,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,550,445,0.5380465058768245,Makoko,10,49,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,551,199,2.379396543339043,Makoko,11,47,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,552,568,0.7045378494439422,Makoko,12,42,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,553,499,0.6295810724205416,Makoko,13,24,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,554,341,0.07800902125386955,Makoko,14,25,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,555,184,2.0373498536371573,Makoko,15,42,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,556,499,0.6295810724205416,Makoko,16,28,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,557,419,0.47460404548901663,Makoko,17,30,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,558,178,1.9400028408332086,Makoko,18,32,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,559,335,0.018139161854347902,Makoko,1,31,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,560,166,1.7863438769118625,Makoko,2,23,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,561,511,0.6451442082370373,Makoko,3,20,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,562,300,-0.6133777550366369,Makoko,4,29,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,563,600,0.7304227103091845,Makoko,5,39,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,564,181,1.9865936882390878,Makoko,6,25,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,565,744,0.8127593514034641,Makoko,7,36,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,566,9,1.1125392381963928,Makoko,8,22,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,567,300,-0.6133777550366369,Makoko,9,24,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,568,347,0.13057474730085844,Makoko,10,35,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,569,653,0.7657441840297691,Makoko,11,43,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,570,398,0.40791318178082375,Makoko,12,52,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,571,671,0.7761498324498648,Makoko,13,31,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,572,600,0.7304227103091845,Makoko,14,50,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,573,680,0.7811117521099317,Makoko,15,35,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,574,154,1.6702407027377062,Makoko,16,30,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,575,291,-0.9486017445192553,Makoko,17,42,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,576,1000,1,Makoko,18,28,0,Tanzania,-7.963328400941517,33.65912831264465
Dannenberg2022,Dannenberg et al. 2022,IG,577,600,0.7304227103091845,Kibuyi,1,29,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,578,294,-0.821686152295689,Kibuyi,2,42,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,579,502,0.6335978764858422,Kibuyi,3,37,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,580,255,-14.305412722742568,Kibuyi,4,34,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,581,692,0.7875030474950827,Kibuyi,5,38,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,582,506,0.6388203691638464,Kibuyi,6,38,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,583,424,0.48820295728743957,Kibuyi,7,30,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,584,300,-0.6133777550366369,Kibuyi,8,32,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,585,312,-0.31718655027927545,Kibuyi,9,48,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,586,312,-0.31718655027927545,Kibuyi,10,40,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,587,272,-2.5531799015740995,Kibuyi,11,43,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,588,606,0.7348413186169807,Kibuyi,12,44,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,589,517,0.65245009075381,Kibuyi,13,42,0,Tanzania,-1.4156169810606982,33.813314888200416
