"partid","ABCTEU_OS","ABCTEU_CS","ABCTEU_DEV","ABCTEU_BIC","ABCT4P_OS","ABCT4P_PW","ABCT4P_LA","ABCT4P_CS","ABCT4P_DEV","ABCT4P_BIC","ABCT6P_OSg","ABCT6P_OSl","ABCT6P_PWg","ABCT6P_PWl","ABCT6P_LA","ABCT6P_CS","ABCT6P_DEV","ABCT6P_BIC","ABCTRN_DEV","MPLEU_OS","MPLEU_CS","MPLEU_DEV","MPLEU_BIC","MPL4P_OS","MPL4P_PW","MPL4P_LA","MPL4P_CS","MPL4P_DEV","MPL4P_BIC","MPL6P_OSg","MPL6P_OSl","MPL6P_PWg","MPL6P_PWl","MPL6P_LA","MPL6P_CS","MPL6P_DEV","MPL6P_BIC","MPLRN_DEV","CCTEU_OS","CCTEU_CS","CCTEU_DEV","CCTEU_BIC","CCT3P_OS","CCT3P_PW","CCT3P_LA","CCT3P_DEV","CCT3P_BIC","CCT4P_OS","CCT4P_PW","CCT4P_LA","CCT4P_CS","CCT4P_DEV","CCT4P_BIC","CCT6P_OSg","CCT6P_OSl","CCT6P_PWg","CCT6P_PWl","CCT6P_LA","CCT6P_CS","CCT6P_DEV","CCT6P_BIC","CCTRN_mp","CCTRN_DEV","CCTRN_BIC","BARTRN_pm","BARTRN_DEV","BARTRN_BIC","BART1_OS","BART1_alpha","BART1_mu","BART1_LA","BART1_CS","BART1_DEV","BART1_BIC","BART3_OS","BART3_alpha","BART3_mu","BART3_CS","BART3_DEV","BART3_BIC"
68001701,0.49090003,1.1709607,54.645631,62.469677,0.7191946,0.64675097,1.599945,0.47849344,51.849919,67.498011,0.69922886,0.72735122,0.67669217,0.63419367,1.4287522,0.52173433,51.827024,75.299162,69.314718,0.53630892,3.0781441,32.409573,40.788882,0.60451758,0.41012186,1.0722158,6.7456616,16.608616,33.367235,0.51069238,0.72365756,0.64221829,0.068900041,0.44680777,10,14.028881,39.166809,91.495428,0.075157292,3.7402377,275.0587,283.92033,0.036803513,0.18398853,0.78548862,260.92208,274.21453,0.036812691,0.18400916,0.78549929,10,260.92208,278.64535,0.023776406,0.4087146,0.30445124,0.79214396,1.3387523,5.066846,260.00802,286.59292,0.88889325,295.11195,299.54277,0.94275316,605.33045,608.73164,0.66391433,318.39213,319.63597,9.9611414,6.5548714,168.20495,185.21093,0.32322736,543.60098,546.19113,0.12513735,168.30954,181.91433
68001901,1.5605651,0.0078548188,49.071897,56.895944,1.683719,0.9191559,0.99088005,0.0047143182,48.898846,64.546938,0.14291658,3.1634598,7.6545476,0.79328985,9.2858513e-07,9.8190705,38.054697,61.526835,69.314718,6.2452943,2.7755576e-14,88.328607,96.707916,0.60291663,0.1689903,1.5519653,1.4043462,54.620477,71.379096,0.22606733,0.69651069,5.6550814,0.021349187,0.20736166,10,46.195182,71.333111,91.495428,5.6955218e-10,3.3528612,264.50137,273.363,2.266593e-09,0.038917796,0.21478302,161.51015,174.8026,1.252104e-10,0.060717767,7.9182216e-11,7.7286002,161.45,179.17326,7.6749718e-12,0.41035714,0.10366737,4.3157145e-10,0.57665542,10,158.24705,184.83195,0.9625292,162.07364,166.50446,0.94134063,639.42312,642.82432,0.77042335,336.77527,337.62752,5.6711436,7.7794512,158.88681,175.8928,0.4221919,557.19082,559.75822,0.13453756,158.04062,171.64541
68002001,1.3653873,0.009993352,59.415905,67.239951,1.3869255,0.52248046,1.471046,0.033423822,41.541598,57.18969,1.0992635,1.5801745,0.43962816,0.62294494,0.131596,0.1793542,37.430167,60.902305,69.314718,0.41225867,2.61194,56.280002,64.659311,0.64083157,0.56301534,1.5320508,6.0701831,13.662515,30.421134,0.78394454,1.1043968,0.56344283,0.87479072,0.40788791,10,4.7442198,29.882148,91.495428,0.43901017,10,279.16193,288.02356,0.19753384,0.15355581,0.30409506,214.84668,228.13913,0.19752244,0.15356175,0.30412152,10,214.84668,232.56995,0.12632464,0.82644253,0.2251053,2.1664065e-09,1.2820935,10,183.61177,210.19667,0.8754194,229.34285,233.77367,0.9642511,638.34583,641.74703,0.66637083,490.09846,492.50936,8.8710566,9.9987266,161.84934,178.85533,0.45936219,592.34295,595.43793,0.11216194,162.51827,176.12306
68002101,0.015747593,0,69.314718,77.138764,5.1014748e-13,10,10,0.38762271,66.322508,81.9706,0.48602157,2.2721211,2.8028324,0.075831576,0.0022087315,0.3947476,37.950748,61.422887,69.314718,0.90465098,1.0354254,23.661209,32.040518,1.0849149,0.43079111,1.0292102,7.3702925,7.2261355,23.984755,1.0044475,1.0295395,0.98818031,0.00026157255,1.2183008,9.8812871,5.5732376,30.711166,91.495428,0.52205469,10,220.01293,228.87456,0.34348013,0.45934256,1.0548926,209.12242,222.41487,0.34343393,0.45928097,1.0548794,10,209.12242,226.84569,0.16075152,0.74664034,10,0.42170092,6.8435588,10,109.80046,136.38536,0.73129672,264.22075,268.65157,0.98750001,516.07204,519.47324,1.9998522,551.59555,550.53345,0.23390418,9.9996538,91.599295,108.60528,0.1740333,676.5708,677.41657,0.56352488,97.133754,110.73854
68002201,1.500966e-11,5.9006713,60.750006,68.574052,5.5511151e-15,0.060707145,10,10,59.285134,74.933226,0.0069356373,0.017717569,9.3535584,2.7755576e-15,2.0887496,10,56.787343,80.259481,69.314718,0.023929293,9.4368957e-15,91.495428,99.874737,1.1118442,1.4418133e-10,10,0.0030790671,85.7144,102.47302,0.050441978,1.8308422,7.3719621,0.029530879,0.0011122148,1.5792621,84.285715,109.42364,91.495428,0.092585231,3.9839693,302.96753,311.82916,0.10823976,0.063618314,0.036515319,197.01745,210.3099,0.10823404,0.063619951,0.036540324,10,197.01745,214.74071,0.081781335,1.2688383,0.059374795,0.50813922,0.56192969,10,195.15789,221.74279,0.94284819,199.3196,203.75041,0.89984352,415.89531,419.22752,0.94688045,60.580783,61.190139,7.8156713,5.6084992,143.58684,160.24786,0.14811781,166.50297,167.8294,0.30669812,141.05395,154.38277
68002301,0.21829366,2.6715482,62.202532,70.026578,0.34214179,0.72398822,2.5847119,1.1633725,59.743666,75.391758,0.85436041,0.39529124,0.27827133,0.76921123,10,0.23135341,55.533125,79.005263,69.314718,0.50104548,0.20273633,89.62043,97.99974,0.4810099,0.21527134,1.5505324,7.7915825,23.229608,39.988227,0.46904396,0.19490908,0.39662138,0.035894598,9.2153987,9.9999713,17.781492,42.919421,91.495428,0.34065599,10,284.71615,293.57779,0.17080311,0.29902439,0.46586037,230.74557,244.03802,0.17081638,0.29906,0.4658613,10,230.74557,248.46884,0.084214115,0.42567656,0.42906488,1.1903006e-09,1.2500893,10,215.51982,242.10472,0.90997778,248.73236,253.16318,0.98556833,251.09154,254.49274,0.59080123,137.99918,140.84803,7.1401187,9.9908902,142.64687,159.65286,0.74934036,136.97066,139.77184,0.11868118,148.36509,161.96988
68002401,0.89440203,0.27068843,44.543743,52.367789,0.84704372,0.97268731,2.640389,0.34910036,33.947294,49.595386,0.79621157,0.90426934,1.0484067,0.90700937,1.5941672,0.44659725,33.621454,57.093592,69.314718,0.4382999,2.1908777,57.176514,65.555823,0.55641824,0.45712467,1.3555482,3.9286171,29.839754,46.598373,0.42226309,0.42030335,0.91005959,2.7833291e-12,1.6217404,7.9823657,27.083049,52.220978,91.495428,0.57394055,10,246.39318,255.25481,0.24518349,0.12648493,0.38093434,194.66066,207.95311,0.24517435,0.12647057,0.38093727,10,194.66066,212.38393,0.083911422,0.76811125,0.089149022,7.5207895e-10,1.6340266,10,156.12349,182.70839,0.82915608,219.45845,223.88927,0.94965713,348.76915,352.13644,1.8078986,0.25391921,0.15534061,0.25329104,9.9059942,107.99273,124.82921,0.2650069,308.70085,311.36129,0.47365382,121.61645,135.08563
68002501,0.2832996,2.3522163,60.981696,68.805742,0.94376433,0.45160677,2.1851157,0.20332586,47.701507,63.349599,0.2374588,1.2895842,0.72933984,0.45799544,0.0087897217,10,41.296943,64.769081,69.314718,0.28841797,1.317296,82.757932,91.137241,0.30917138,0.24139375,1.4114441,10,38.393259,55.151878,0.46665201,0.16451467,6.8379191e-11,0.30326527,10,5.6686561,31.76469,56.902619,91.495428,4.2497117e-10,2.3758562,285.35377,294.2154,1.403615e-09,0.021620748,0.42494892,215.57036,228.86281,1.7239099e-10,0.059186273,5.7041594e-10,5.5555484,215.39292,233.11618,1.3555823e-12,3.807967,0.066131826,1.1445237,7.052865,5.7857681,213.34011,239.92501,0.91111415,215.97088,220.40169,0.98065876,463.96193,467.36313,1.9461384,2.5816211,1.7745862,0.047706073,6.3878507,151.69032,168.69631,0.43417917,486.48434,488.57952,0.15786084,158.61147,172.21626
68002601,0.94215809,0.14161212,51.951078,59.775124,0.9150823,0.6667944,0.71599176,0.37958749,44.769119,60.417211,0.81724825,1.0703123,0.6265054,0.75400014,0.18258564,0.65448545,44.065455,67.537593,69.314718,0.52474325,3.2677553,32.307192,40.686501,2.7009708,9.9999771,3.1378351,0.00050519131,16.805693,33.564312,1.0478907,1.5315303,0.2480906,1.564331,0.14576112,9.9999988,4.0085738,29.146502,91.495428,0.26325309,8.4689209,284.79493,293.65657,0.1260686,0.27468156,0.50480753,236.14045,249.43291,0.12606159,0.27468459,0.50485858,10,236.14045,253.86372,0.1114501,0.6016209,0.22355542,0.62521819,1.3152954,10,230.79848,257.38338,0.92437865,255.10267,259.53349,0.98428538,339.5889,342.9901,0.83017225,52.57739,52.363734,4.4951889,9.3462544,149.64994,166.65593,0.38009061,146.38273,146.8006,0.23292413,141.9563,155.56109
68002701,0.29299633,2.7371189,57.808462,65.632508,0.67059468,0.47694093,1.8546402,0.61748733,51.255601,66.903693,0.31914722,0.87357854,0.75664909,0.40978261,0.10440609,4.8487468,47.362415,70.834553,69.314718,5.6417484,1.4818702e-10,63.202134,71.581444,2.411765,0.15324872,1.3567871,0.0055682907,20.023418,36.782037,1.2087527,1.6721966,8.2016421,0.14402193,0.37570987,1.6189694,6.0183398,31.156268,91.495428,0.010480028,3.7531667,276.60306,285.46469,0.10026673,0.19506289,0.031702341,152.1512,165.44365,0.1002769,0.19508008,0.031691393,10,152.1512,169.87447,0.0770122,0.7611439,0.24332188,1.2811974e-11,0.42257653,10,150.17164,176.75654,0.97199831,155.08011,159.51092,0.97530872,562.66241,566.06361,0.6050556,38.56386,38.663213,9.786382,8.8014327,168.55888,185.56487,0.49865956,55.301543,55.531121,0.10824266,171.25969,184.86448
68002801,2.4696175,3.1935141e-05,64.636497,72.460543,0.94436225,8.7242701,0.2526841,0.065424599,57.366172,73.014264,1.3454965,4.9017913,9.4843255,2.8555888,1.8505488e-08,0.0080971273,56.135373,79.607511,69.314718,2.0154923,0.002675629,43.897939,52.277248,0.34820455,4.9458642,0.37801498,10,9.884697,26.643316,0.81387672,1.8199909,4.3074334,2.4104606,0.010191159,9.9990352,3.0128577,28.150786,91.495428,0.16306803,7.6806932,223.89338,232.75502,0.082015721,0.23414268,0.024345322,97.619392,110.91184,0.082009776,0.23413491,0.024358751,10,97.619392,115.34266,0.046867682,2.8833078,0.18205424,1.5382352,10,10,92.549733,119.13463,0.98316123,101.51658,105.9474,0.98723913,524.78998,528.19118,0.68506336,41.243592,40.500457,4.7961996,9.9058894,109.00114,126.00713,0.80326038,122.52601,122.52602,0.10126763,108.02036,121.62515
68002901,0.8645494,0.5184853,31.582586,39.406632,0.59851562,1.3633993,1.3555438,1.5885587,27.709241,43.357333,0.5592796,0.15857638,1.0759752,3.5856607,10,2.8121151,23.301833,46.773971,69.314718,0.88890005,0.71444063,29.904816,38.284125,0.72375746,0.33941688,0.8731138,3.4322234,23.366566,40.125185,0.69666216,0.27367951,0.75822442,1.286564e-08,9.9999785,5.5863103,13.933222,39.071151,91.495428,0.013168989,3.1387695,305.92913,314.79077,0.071086326,0.13618562,0.28162031,200.45266,213.74512,0.071066021,0.13615476,0.2816419,10,200.45266,218.17593,0.048430821,2.7815135,0.093382025,1.7635449,10,8.1850339,196.36931,222.95421,0.94800413,204.36254,208.79335,0.95659129,444.42842,447.82962,0.62607602,133.03333,134.84447,7.6236664,8.340827,162.39459,179.40058,0.51058785,126.10267,127.71871,0.14459534,161.82519,175.42998
68003101,0.32136047,1.4358618,63.799393,71.623439,0.54351129,0.59025907,1.8778359,0.6453135,59.916543,75.564635,0.25605506,1.0425721,0.49222608,0.65257992,0.02049381,4.673737,57.653941,81.126079,69.314718,7.0612521,7.7715612e-14,69.949568,78.328877,0.50349843,0.048963797,0.91024442,3.4503587,54.098805,70.857424,0.50134554,0.39518006,0.082503501,1.002457e-09,1.6313143,3.4859111,53.84715,78.985079,91.495428,3.9224513e-10,3.1653355,330.90035,339.76199,0.13026756,0.24984482,0.13214525,193.42467,206.71713,0.13026235,0.24985072,0.13217652,10,193.42467,211.14794,0.086887977,1.185052,0.248737,0.50172276,1.5108833,10,182.2355,208.8204,0.95999895,201.53298,205.96379,0.96989652,574.4524,577.8536,1.9915617,5.5497607,5.3219162,0.025287699,9.9991731,97.622163,114.62815,0.63425527,191.87026,193.37382,0.22772045,101.90549,115.51028
68003301,1.1020458,0.019805117,65.741094,73.56514,1.1434659,0.57642119,3.4907225,0.02674153,56.06565,71.713743,0.28024822,1.771937,0.48672824,0.62745552,0.001840724,2.6971357,52.935502,76.40764,69.314718,0.55234767,1.0121716,61.554605,69.933914,0.35647194,0.1980662,1.0090286,10,34.415301,51.17392,0.37047832,0.265453,1.1450341e-10,0.39707576,1.6932599,10,34.012676,59.150604,91.495428,0.015458371,2.144424,262.15244,271.01407,0.058668482,0.14773168,0.79031744,248.20692,261.49937,0.058689682,0.14775203,0.79029103,10,248.20692,265.93018,0.017336673,0.10886679,0.21719134,3.2076633e-05,1.1098026,9.9999341,245.77393,272.35883,0.83276761,264.56467,268.99548,0.90723267,392.91318,396.31438,1.5240387,47.100659,47.495292,4.3290019,5.4911441,149.45114,166.45713,0.070699709,247.36379,248.61041,0.33222815,151.98008,165.58487
68003401,0.40309549,1.6518278,55.848317,63.672363,0.76293391,0.56030125,2.1243149,0.62428021,40.611378,56.25947,0.92573383,0.73058403,0.43432335,0.60856445,4.8829288,0.37466927,37.642914,61.115052,69.314718,0.53808281,0.48972416,80.100636,88.479945,0.48935372,0.25603803,1.3902989,4.8986511,35.589278,52.347897,0.42046874,0.40821669,0.52052798,3.6570746e-12,1.6593468,7.3042051,33.249254,58.387182,91.495428,0.010469533,3.6736637,250.11216,258.97379,0.11777715,0.318759,0.28332438,158.8188,172.11125,0.11777944,0.31876743,0.28331561,10,158.8188,176.54206,0.059473887,1.3809487,0.60090098,0.075212395,1.5108931,7.6980567,146.89296,173.47786,0.96225808,170.3214,174.75221,0.97117374,380.68056,384.08176,0.79429551,782.68103,830.10768,0.93269486,9.9940968,157.29486,174.30085,2,923.48843,965.32424,0.13534337,163.1572,176.76199
68003501,0.5973587,0.72279723,55.193108,63.017154,0.55790939,0.90590527,3.6510334,0.95878838,42.27905,57.927142,0.67616089,0.5176719,1.1516668,0.88367537,10,0.46653691,41.400571,64.872709,69.314718,0.60269863,0.81131129,60.204944,68.584253,0.63347277,0.3424673,1.2519423,2.5395151,34.688363,51.446982,0.62281859,0.26458198,0.61395552,0.069343754,9.9999871,3.2321893,28.541578,53.679507,91.495428,0.19423256,6.3334105,288.20724,297.06888,0.091417425,0.24068962,0.56453558,237.71232,251.00477,0.091398617,0.24066397,0.56454061,10,237.71232,255.43559,0.10143193,0.050691129,0.24307653,0.25169683,0.49294739,10,237.62129,264.20619,0.92307117,260.88418,265.31499,0.95330422,662.61803,666.01923,0.61875083,46.597357,47.65507,9.7014978,9.5907607,160.94946,177.95545,0.43247707,49.537687,50.63846,0.1738779,160.03467,173.63946
68003701,0.7125616,0.8437438,37.375683,45.199729,0.8552123,0.79174734,1.5931116,0.55716389,32.236936,47.885028,0.70906979,0.93235634,0.85066403,0.77615929,0.54002617,1.1558881,31.514517,54.986655,69.314718,0.39668621,5.4338092,36.518778,44.898087,0.52227482,0.52158949,1.2247035,9.0211292,16.017566,32.776185,0.50336495,0.82210587,0.64361341,0.47859581,0.29261286,10,12.244145,37.382073,91.495428,0.20572945,5.2801575,270.42177,279.28341,0.081031169,0.19202403,0.71161651,245.85531,259.14776,0.081012549,0.19198894,0.71162135,10,245.85531,263.57857,0.095325347,0.70014552,0.22975721,1.0029154,1.7233904,6.1505745,244.63634,271.22125,0.86566959,264.3369,268.76771,0.84119107,352.77776,356.17896,1.4508808,27.478601,28.128291,3.4174846,5.5721409,127.56635,144.57233,0.11179909,111.09931,112.62676,0.64043708,120.25863,133.86342
68003801,1.0127666,0.21439838,36.613797,44.437843,1.1170437,0.85075089,2.1195541,0.1985798,22.602372,38.250464,0.95990024,1.1548941,0.87055104,0.85358798,0.84483574,0.43111895,22.156375,45.628513,69.314718,0.43986132,4.9468808,32.596816,40.976126,0.61908304,0.60869391,1.2739551,8.5975812,11.791024,28.549643,0.67000939,0.47062045,0.80186634,0.42123058,3.760713,10,7.7893057,32.927234,91.495428,0.013209775,3.5232222,285.96167,294.8233,0.037901677,0.1816384,0.50635479,217.82467,231.11712,0.037911903,0.18165814,0.5063607,10,217.82467,235.54794,0.012882455,0.10041558,0.24256149,5.0485727e-11,0.74470893,10,216.59418,243.17908,0.94854463,236.44847,240.87928,0.96721328,387.3013,390.70249,0.55991795,21.890651,21.990697,8.27061,7.9242414,157.68486,174.69084,0.49526509,25.945096,25.978615,0.1925357,152.5595,166.16429
68003901,1.7790269,0.0019262909,56.491633,64.315679,1.5417725,2.8976827,1.0757543,0.0050326486,44.040862,59.688954,1.3082773,1.8094788,3.7648167,2.2229112,0.11998808,0.014759984,43.484352,66.95649,69.314718,0.4464339,4.1814587,36.260716,44.640026,0.69159754,0.69309832,1.338566,3.1978355,20.154187,36.912806,0.46742593,0.71332891,1.5558472,1.3992696e-11,0.54329846,8.8067293,15.809537,40.947466,91.495428,0.0044313153,3.0071242,281.07443,289.93606,0.051812606,0.16781166,0.54178697,232.29356,245.58601,0.051823852,0.16782128,0.54176337,10,232.29356,250.01683,0.03617864,1.9173164,0.23594718,1.6523104,10,5.7163482,227.44799,254.03289,0.92901277,245.41055,249.84136,0.98636573,401.90976,405.31096,0.7847472,0.0094987422,0.0097155769,2.3835399,8.4121913,141.47923,158.48521,1.0766388,14.24231,14.499054,0.086665593,147.2957,160.90049
68004001,0.58570859,1.0947656,46.812855,54.636901,0.76590736,0.74331911,1.4968614,0.56628002,43.153572,58.801664,0.6206485,0.8696367,0.71976566,0.78003174,0.38289763,1.3053398,42.316026,65.788164,69.314718,0.78854042,0.39015885,54.079618,62.458928,0.76580928,0.47082099,1.017791,0.66827929,51.709689,68.468308,0.25597793,2.1497319,9.1577669,0.55507424,0.00038312783,9.5422114,32.272899,57.410827,91.495428,0.37019358,10,229.21419,238.07583,0.24061137,0.39442928,0.44085771,192.23564,205.52809,0.24058775,0.39437308,0.44087653,10,192.23564,209.95891,0.2034473,0.80911709,0.67343245,0.27269292,1.4805585,10,172.20048,198.78538,0.89909566,213.91955,218.35037,0.95397345,592.0498,595.451,0.80015825,2469.4231,2478.9865,8.9970431,8.5597273,166.63616,183.64215,0.30708984,2284.9389,2296.4856,0.13340719,167.44075,181.04553
68004101,0.87343502,0.1161056,60.933978,68.758024,1.0494259,0.76846383,1.3884651,0.056511296,59.434448,75.08254,1.3116526,1.0350193,0.54643566,0.87252759,4.2074433,0.020444404,58.314683,81.786821,69.314718,1.0538585,0.052160359,71.200189,79.579499,0.53327968,0.16998866,1.1303935,4.7026679,34.588047,51.346666,0.59058774,0.22823864,0.38450203,1.1729506e-12,10,5.9037607,21.838124,46.976053,91.495428,6.2629846e-10,3.0125398,295.23745,304.09909,0.1078238,0.16166012,0.15541537,196.19236,209.48481,0.11016485,0.21090695,8.2228668e-12,8.1488079,195.76271,213.48598,0.11016973,9.9341859,0.21091253,3.407627,5.065337e-11,8.1489062,195.76271,222.34761,0.95088977,199.4301,203.86092,0.9841269,451.89372,455.29492,0.56464742,805.71646,810.42382,8.2850602,9.0085369,146.80188,163.80787,0.90737439,1045.7457,1052.7272,0.061960531,151.12895,164.73374
68004201,1.3965023,0.017830475,47.541111,55.365157,1.1525937,1.0221502,2.728403,0.060687618,36.17353,51.821622,0.93203858,0.55342828,1.3026499,9.5565925,10,0.12604873,35.650216,59.122354,69.314718,0.28524288,6.3708392,52.044114,60.423424,0.55093248,0.90300854,1.6123658,4.2731791,23.521627,40.280246,0.75738304,1.3923112,1.0171533,1.9482082,0.11323804,9.9999999,4.0474471,29.185376,91.495428,0.38181193,10,227.48736,236.349,0.25632659,0.52168051,0.94303358,220.50203,233.79448,0.25630072,0.52162483,0.94306097,10,220.50203,238.22529,0.18745373,0.51808367,1.0159054,0.3423009,2.1834036,10,195.8981,222.483,0.83492541,282.23839,286.66921,0.97367079,490.12365,493.52485,0.60584302,2568.3072,2580.6533,9.9592738,8.7846409,163.35749,180.36348,0.55034521,2974.6848,2989.4463,0.077976293,163.89684,177.50163
68004301,0.71340639,0.44153867,50.12956,57.953606,0.73823212,0.98717685,1.6647723,0.3302749,48.669811,64.317903,0.50267119,0.91340643,0.7884767,1.1241809,0.14441332,1.5256444,47.283395,70.755533,69.314718,1.5189776,0.034828796,35.42333,43.80264,3.1401749,0.90319396,1.4033274,8.9437256e-05,27.949787,44.708406,2.9502259,3.705711,0.34204252,2.0057987,0.04472835,0.00029052607,25.929483,51.067412,91.495428,1.5804025e-10,3.1804844,252.73143,261.59306,6.498746e-11,0.085133294,0.39679263,174.21037,187.50282,2.8310687e-13,0.18919039,1.8435514e-09,5.7918315,174.06738,191.79065,5.5511151e-16,8.9355111,0.2043357,0.75657146,10,5.8759418,173.1135,199.6984,0.95425909,178.71035,183.14117,0.97658565,521.68735,525.05464,1.0829895,2614.0004,2619.8004,2.6995933,9.9402644,119.61994,136.45642,0.36081886,2060.355,2067.8958,0.16276222,119.26024,132.72942
68004401,1.4221672,0.027532601,36.740519,44.564565,1.5105838,1.1023584,1.3252076,0.015435896,35.034954,50.683046,0.89485223,2.5590438,1.0268359,1.2831674,0.00049175234,0.42804484,28.348988,51.821126,69.314718,0.61759066,1.1654202,47.511728,55.891038,1.1810529,0.79491907,1.7060622,4.8789233,2.1263366,18.884956,0.96999953,0.69490331,9.8986478,0.97259942,9.8347883,8.6429809,0.0082827689,25.146211,91.495428,0.3634399,10,279.36036,288.22199,0.23499058,0.40499189,0.51218112,253.6458,266.93825,0.23497109,0.40495052,0.5122131,10,253.6458,271.36906,0.1442066,0.39976178,0.84459384,2.6817548e-10,1.0076602,7.5152468,249.14469,275.72959,0.88265606,271.18347,275.61428,0.98196729,330.42851,333.82971,0.85536219,89.901598,90.267363,3.6009933,9.9769299,133.6004,150.60639,0.4759349,112.43376,113.11303,0.24579419,135.28254,148.88733
68004501,0.45631065,0.71401379,63.576197,71.400243,1.089899,0.4859466,0.91947742,0.083091721,57.181016,72.829108,0.32904403,2.5146582,0.47457288,1.0570043,1.765838e-05,5.2931764,49.857508,73.329646,69.314718,0.38172048,2.3997575,63.51393,71.893239,0.70735526,0.75790082,1.8074554,2.503143,21.600558,38.359177,0.35831903,0.42442222,7.5926378,0.62487214,1.8667982,10,15.928494,41.066422,91.495428,0.10227558,4.6333834,264.61749,273.47913,0.053430888,0.23006333,0.75182785,246.14129,259.43374,0.053412433,0.23003617,0.75181463,10,246.14128,263.86455,0.063685774,0.026129585,0.24662444,0.22017746,0.69145299,10,246.03986,272.62476,0.91286087,285.21212,289.64294,0.97259527,449.15392,452.55512,0.91421052,0.46354089,0.2507695,2.2857624,9.1298488,140.27002,157.276,0.61280459,105.59046,106.29113,0.13266119,143.8028,157.40759
68004601,1.1944211,0.034110849,55.017091,62.841137,0.35059717,2.7423137,10,2.196864,23.665253,39.313345,0.6134058,0.83585879,0.79692657,4.6996538,10,1.2681242,21.24762,44.719758,69.314718,0.66179578,1.3060245,38.72165,47.10096,0.60351537,0.42413663,0.9557451,2.8576529,34.587669,51.346288,0.55361476,0.19484469,0.8851083,1.3822833e-05,9.9660734,4.1487657,28.802705,53.940634,91.495428,4.7765514e-10,4.2693214,173.63927,182.5009,5.7438998e-10,0.3015419,0.99513337,167.7237,181.01615,9.1954222e-12,0.30153447,0.9951238,10,167.7237,185.44697,5.864198e-12,2.227718e-11,0.35566798,0.22587489,1.0409782,10,167.65068,194.23558,0.92920854,288.93454,293.36536,0.98361519,326.6015,330.00269,0.58342017,361.47125,365.95484,6.2386667,9.9984173,136.85403,153.86002,0.9282267,352.21044,356.55117,0.097028483,137.16931,150.7741
68004701,0.084044906,4.5601853,61.78446,69.608506,0.016812401,2.509557,10,10,53.777543,69.425635,0.76929556,0.3551287,0.10690018,0.72746584,10,0.49125554,43.640393,67.112531,69.314718,0.34058658,1.0922203,82.305969,90.685278,0.35486458,0.31599473,1.3494871,3.5084764,67.081484,83.840102,0.30128842,0.087036295,0.64554465,2.7993624e-09,9.9999895,5.1570379,63.819283,88.957212,91.495428,0.39281622,10,227.08774,235.94937,0.29054542,0.56997033,0.78692789,221.86821,235.16066,0.29052447,0.56991263,0.78694354,10,221.86821,239.59148,0.20691509,0.39730599,0.90180967,0.26071716,1.3604023,10,214.84522,241.43012,0.83037528,257.68246,262.11327,0.98352167,326.237,329.6382,0.52174774,19.484759,19.371572,6.914887,7.3929646,161.91816,178.92414,1.1218508,99.22427,100.01732,0.060522036,160.287,173.89179
68004801,0.59697536,0.50999208,59.521588,67.345634,0.64075968,1.038835,3.3650396,0.27250137,54.326525,69.974617,0.16956626,1.0729258,1.3010978,0.97747078,0.023885587,5.4191134,50.583465,74.055603,69.314718,0.31548535,4.5296509,56.519838,64.899147,0.47915054,0.59148163,1.4237425,4.548588,33.620633,50.379252,0.33510173,0.46259906,1.2532413,4.574674e-12,0.89130187,10,30.539043,55.676971,91.495428,0.05029968,3.157784,252.78657,261.64821,0.041040256,0.21151119,0.95200777,246.83713,260.12958,0.041055777,0.21154228,0.95203088,10,246.83713,264.5604,4.3664516e-11,0.12533076,0.18308835,0.20638128,1.2634381,10,244.67339,271.25829,0.85554853,297.32409,301.75491,0.97341804,581.3766,584.7778,0.86262112,272.88713,273.40915,4.3170691,9.8606612,137.9795,154.98549,0.39538516,291.17025,291.94441,0.19057151,132.43312,146.03791
68004901,1.2451915,0.10756164,27.623669,35.447715,1.1228292,1.2329205,1.0773303,0.20880813,21.541431,37.189523,0.98651533,1.2932096,1.163033,1.3377842,0.25198489,0.46656945,19.277848,42.749986,69.314718,0.42421094,3.4420341,45.693737,54.073046,0.59440498,0.70569174,1.282355,2.1275821,37.236188,53.994807,0.40613356,0.89839222,1.33532,1.4751073e-09,0.162602,6.3551111,31.518388,56.656317,91.495428,0.30074459,10,297.35853,306.22016,0.17734437,0.29573856,0.13001125,192.27141,205.56386,0.17735488,0.29577303,0.13001337,10,192.27141,209.99468,0.14260308,1.0732277,0.383381,0.24324796,0.97105531,10,181.74878,208.33368,0.95211381,200.72269,205.1535,0.98432397,442.7046,446.1058,0.77770946,8.7197928,9.4209622,1.5641795,7.8946797,138.7637,155.76969,1.8430605,39.496312,40.502926,0.04503943,147.99266,161.59745
