"partid","trial","block","pumps","exploded","payoff"
68041801,19,2,13,1,0
68041801,20,2,11,0,11
68041801,21,3,45,0,45
68041801,22,3,70,1,0
68041801,23,3,23,0,23
68041801,24,3,37,1,0
68041801,25,3,30,0,30
68041801,26,3,28,1,0
68041801,27,3,29,0,29
68041801,28,3,31,0,31
68041801,29,3,41,0,41
68041801,30,3,49,1,0
68041901,1,1,33,1,0
68041901,2,1,25,0,25
68041901,3,1,35,0,35
68041901,4,1,47,1,0
68041901,5,1,45,0,45
68041901,6,1,47,0,47
68041901,7,1,49,0,49
68041901,8,1,52,0,52
68041901,9,1,55,0,55
68041901,10,1,57,0,57
68041901,11,2,62,0,62
68041901,12,2,49,1,0
68041901,13,2,48,0,48
68041901,14,2,59,0,59
68041901,15,2,62,0,62
68041901,16,2,52,0,52
68041901,17,2,64,0,64
68041901,18,2,58,1,0
68041901,19,2,13,1,0
68041901,20,2,53,0,53
68041901,21,3,56,1,0
68041901,22,3,30,1,0
68041901,23,3,1,1,0
68041901,24,3,50,1,0
68041901,25,3,18,1,0
68041901,26,3,22,1,0
68041901,27,3,21,0,21
68041901,28,3,34,0,34
68041901,29,3,42,0,42
68041901,30,3,49,0,49
68042001,1,1,72,1,0
68042001,2,1,55,0,55
68042001,3,1,47,1,0
68042001,4,1,60,0,60
68042001,5,1,77,0,77
68042001,6,1,67,1,0
68042001,7,1,33,1,0
68042001,8,1,40,0,40
68042001,9,1,49,1,0
68042001,10,1,57,0,57
68042001,11,2,13,1,0
68042001,12,2,28,1,0
68042001,13,2,40,0,40
68042001,14,2,30,1,0
68042001,15,2,70,0,70
68042001,16,2,50,0,50
68042001,17,2,15,0,15
68042001,18,2,22,1,0
68042001,19,2,66,0,66
68042001,20,2,40,0,40
68042001,21,3,85,0,85
68042001,22,3,50,0,50
68042001,23,3,70,0,70
68042001,24,3,58,1,0
68042001,25,3,50,1,0
68042001,26,3,37,1,0
68042001,27,3,18,1,0
68042001,28,3,30,0,30
68042001,29,3,60,0,60
68042001,30,3,1,1,0
68042101,1,1,40,0,40
68042101,2,1,30,0,30
68042101,3,1,35,0,35
68042101,4,1,1,1,0
68042101,5,1,20,0,20
68042101,6,1,30,0,30
68042101,7,1,25,0,25
68042101,8,1,20,0,20
68042101,9,1,30,0,30
68042101,10,1,35,0,35
68042101,11,2,30,0,30
68042101,12,2,40,0,40
68042101,13,2,30,1,0
68042101,14,2,29,0,29
68042101,15,2,34,0,34
68042101,16,2,35,0,35
68042101,17,2,13,1,0
68042101,18,2,40,0,40
68042101,19,2,36,0,36
68042101,20,2,45,0,45
68042101,21,3,34,0,34
68042101,22,3,30,0,30
68042101,23,3,40,0,40
68042101,24,3,18,1,0
68042101,25,3,28,1,0
68042101,26,3,20,0,20
68042101,27,3,30,0,30
68042101,28,3,45,0,45
68042101,29,3,55,0,55
68042101,30,3,55,1,0
68042201,1,1,55,0,55
68042201,2,1,67,1,0
68042201,3,1,22,1,0
68042201,4,1,30,0,30
68042201,5,1,13,1,0
68042201,6,1,35,0,35
68042201,7,1,33,1,0
68042201,8,1,30,0,30
68042201,9,1,40,0,40
68042201,10,1,45,0,45
68042201,11,2,18,1,0
68042201,12,2,47,1,0
68042201,13,2,40,0,40
68042201,14,2,55,0,55
68042201,15,2,70,0,70
68042201,16,2,28,1,0
68042201,17,2,70,1,0
68042201,18,2,45,0,45
68042201,19,2,49,1,0
68042201,20,2,1,1,0
68042201,21,3,55,0,55
68042201,22,3,30,1,0
68042201,23,3,50,0,50
68042201,24,3,56,1,0
68042201,25,3,50,0,50
68042201,26,3,60,0,60
68042201,27,3,40,0,40
68042201,28,3,60,0,60
68042201,29,3,40,0,40
68042201,30,3,70,0,70
68042301,1,1,95,1,0
68042301,2,1,49,1,0
68042301,3,1,40,0,40
68042301,4,1,50,0,50
68042301,5,1,60,0,60
68042301,6,1,37,1,0
68042301,7,1,30,0,30
68042301,8,1,45,0,45
68042301,9,1,1,1,0
68042301,10,1,10,0,10
68042301,11,2,40,0,40
68042301,12,2,50,0,50
68042301,13,2,55,0,55
68042301,14,2,60,0,60
68042301,15,2,18,1,0
68042301,16,2,13,1,0
68042301,17,2,10,0,10
68042301,18,2,20,0,20
68042301,19,2,30,0,30
68042301,20,2,40,0,40
68042301,21,3,47,1,0
68042301,22,3,40,0,40
68042301,23,3,22,1,0
68042301,24,3,20,0,20
68042301,25,3,30,1,0
68042301,26,3,25,0,25
68042301,27,3,30,0,30
68042301,28,3,45,0,45
68042301,29,3,40,0,40
68042301,30,3,60,0,60
68042401,1,1,115,1,0
68042401,2,1,1,1,0
68042401,3,1,73,1,0
68042401,4,1,47,1,0
68042401,5,1,33,1,0
68042401,6,1,43,0,43
68042401,7,1,50,1,0
68042401,8,1,38,0,38
68042401,9,1,50,0,50
68042401,10,1,46,0,46
68042401,11,2,70,0,70
68042401,12,2,30,1,0
68042401,13,2,55,1,0
68042401,14,2,40,0,40
68042401,15,2,40,0,40
68042401,16,2,50,0,50
68042401,17,2,60,0,60
68042401,18,2,49,0,49
68042401,19,2,49,1,0
68042401,20,2,22,1,0
68042401,21,3,79,1,0
68042401,22,3,45,0,45
68042401,23,3,18,1,0
68042401,24,3,48,0,48
68042401,25,3,58,0,58
68042401,26,3,68,0,68
68042401,27,3,37,1,0
68042401,28,3,50,0,50
68042401,29,3,28,1,0
68042401,30,3,13,1,0
68042601,1,1,27,0,27
68042601,2,1,43,0,43
68042601,3,1,46,0,46
68042601,4,1,50,0,50
68042601,5,1,60,0,60
68042601,6,1,18,1,0
68042601,7,1,40,0,40
68042601,8,1,37,1,0
68042601,9,1,33,1,0
68042601,10,1,23,0,23
68042601,11,2,13,1,0
68042601,12,2,1,1,0
68042601,13,2,32,0,32
68042601,14,2,30,0,30
68042601,15,2,47,0,47
68042601,16,2,37,0,37
68042601,17,2,45,0,45
68042601,18,2,50,0,50
68042601,19,2,50,0,50
68042601,20,2,28,1,0
68042601,21,3,35,0,35
68042601,22,3,22,1,0
68042601,23,3,25,0,25
68042601,24,3,40,0,40
68042601,25,3,30,1,0
68042601,26,3,25,0,25
68042601,27,3,35,0,35
68042601,28,3,35,0,35
68042601,29,3,45,0,45
68042601,30,3,45,0,45
68042801,1,1,9,0,9
68042801,2,1,14,0,14
68042801,3,1,15,0,15
68042801,4,1,60,0,60
68042801,5,1,58,1,0
68042801,6,1,45,0,45
68042801,7,1,18,1,0
68042801,8,1,20,0,20
68042801,9,1,31,0,31
68042801,10,1,30,0,30
68042801,11,2,30,1,0
68042801,12,2,30,0,30
68042801,13,2,30,0,30
68042801,14,2,29,0,29
68042801,15,2,35,0,35
68042801,16,2,40,0,40
68042801,17,2,40,0,40
68042801,18,2,28,1,0
68042801,19,2,32,0,32
68042801,20,2,31,0,31
68042801,21,3,1,1,0
68042801,22,3,30,0,30
68042801,23,3,22,1,0
68042801,24,3,5,0,5
68042801,25,3,21,0,21
68042801,26,3,30,0,30
68042801,27,3,33,1,0
68042801,28,3,10,0,10
68042801,29,3,13,1,0
68042801,30,3,10,0,10
68042901,1,1,1,1,0
68042901,2,1,12,0,12
68042901,3,1,10,0,10
68042901,4,1,15,0,15
68042901,5,1,16,0,16
68042901,6,1,20,0,20
68042901,7,1,23,0,23
68042901,8,1,25,0,25
68042901,9,1,30,0,30
68042901,10,1,31,0,31
68042901,11,2,35,0,35
68042901,12,2,42,0,42
68042901,13,2,44,0,44
68042901,14,2,42,0,42
68042901,15,2,49,1,0
68042901,16,2,38,0,38
68042901,17,2,42,0,42
68042901,18,2,45,0,45
68042901,19,2,40,0,40
68042901,20,2,46,0,46
68042901,21,3,44,0,44
68042901,22,3,18,1,0
68042901,23,3,44,0,44
68042901,24,3,33,1,0
68042901,25,3,43,0,43
68042901,26,3,45,0,45
68042901,27,3,28,1,0
68042901,28,3,43,0,43
68042901,29,3,45,0,45
68042901,30,3,40,0,40
68043001,1,1,91,1,0
68043001,2,1,55,1,0
68043001,3,1,51,0,51
68043001,4,1,67,0,67
68043001,5,1,58,1,0
68043001,6,1,40,0,40
68043001,7,1,22,1,0
68043001,8,1,40,0,40
68043001,9,1,30,1,0
68043001,10,1,18,1,0
68043001,11,2,20,0,20
68043001,12,2,60,0,60
68043001,13,2,1,1,0
68043001,14,2,45,0,45
68043001,15,2,70,0,70
68043001,16,2,13,1,0
68043001,17,2,56,1,0
68043001,18,2,28,1,0
68043001,19,2,40,0,40
68043001,20,2,60,0,60
68043001,21,3,65,0,65
68043001,22,3,37,1,0
68043001,23,3,50,0,50
68043001,24,3,60,0,60
68043001,25,3,47,1,0
68043001,26,3,33,1,0
68043001,27,3,50,0,50
68043001,28,3,50,1,0
68043001,29,3,45,0,45
68043001,30,3,45,0,45
68043101,1,1,115,1,0
68043101,2,1,13,1,0
68043101,3,1,50,0,50
68043101,4,1,50,0,50
68043101,5,1,40,0,40
68043101,6,1,60,0,60
68043101,7,1,60,0,60
68043101,8,1,50,1,0
68043101,9,1,18,1,0
68043101,10,1,33,1,0
68043101,11,2,28,1,0
68043101,12,2,50,0,50
68043101,13,2,60,0,60
68043101,14,2,70,0,70
68043101,15,2,56,1,0
68043101,16,2,50,0,50
68043101,17,2,49,1,0
68043101,18,2,55,0,55
68043101,19,2,47,1,0
68043101,20,2,50,0,50
68043101,21,3,55,0,55
68043101,22,3,1,1,0
68043101,23,3,58,1,0
68043101,24,3,50,0,50
68043101,25,3,37,1,0
68043101,26,3,22,1,0
68043101,27,3,50,0,50
68043101,28,3,50,0,50
68043101,29,3,100,0,100
68043101,30,3,30,1,0
68043201,1,1,10,0,10
68043201,2,1,22,1,0
68043201,3,1,10,0,10
68043201,4,1,12,0,12
68043201,5,1,11,0,11
68043201,6,1,13,1,0
68043201,7,1,11,0,11
68043201,8,1,1,1,0
68043201,9,1,10,0,10
68043201,10,1,8,0,8
68043201,11,2,13,0,13
68043201,12,2,8,0,8
68043201,13,2,15,0,15
68043201,14,2,11,0,11
68043201,15,2,20,0,20
68043201,16,2,8,0,8
68043201,17,2,15,0,15
68043201,18,2,26,0,26
68043201,19,2,29,0,29
68043201,20,2,30,0,30
68043201,21,3,33,0,33
68043201,22,3,40,0,40
68043201,23,3,40,0,40
68043201,24,3,31,0,31
68043201,25,3,33,1,0
68043201,26,3,27,0,27
68043201,27,3,50,0,50
68043201,28,3,51,0,51
68043201,29,3,18,1,0
68043201,30,3,25,0,25
68043401,1,1,47,1,0
68043401,2,1,30,0,30
68043401,3,1,40,0,40
68043401,4,1,50,1,0
68043401,5,1,49,0,49
68043401,6,1,18,1,0
68043401,7,1,20,0,20
68043401,8,1,13,1,0
68043401,9,1,20,0,20
68043401,10,1,1,1,0
68043401,11,2,30,0,30
68043401,12,2,39,0,39
68043401,13,2,30,1,0
68043401,14,2,31,0,31
68043401,15,2,20,0,20
68043401,16,2,36,0,36
68043401,17,2,33,1,0
68043401,18,2,35,0,35
68043401,19,2,30,0,30
68043401,20,2,49,0,49
68043401,21,3,55,0,55
68043401,22,3,22,1,0
68043401,23,3,55,1,0
68043401,24,3,28,1,0
68043401,25,3,29,0,29
68043401,26,3,44,0,44
68043401,27,3,49,1,0
68043401,28,3,50,0,50
68043401,29,3,48,0,48
68043401,30,3,61,0,61
68043601,1,1,10,0,10
68043601,2,1,13,0,13
68043601,3,1,20,0,20
68043601,4,1,22,1,0
68043601,5,1,19,0,19
68043601,6,1,20,0,20
68043601,7,1,22,0,22
68043601,8,1,1,1,0
68043601,9,1,22,0,22
68043601,10,1,25,0,25
68043601,11,2,20,0,20
68043601,12,2,26,0,26
68043601,13,2,30,0,30
68043601,14,2,29,0,29
68043601,15,2,40,0,40
68043601,16,2,33,1,0
68043601,17,2,25,0,25
68043601,18,2,28,1,0
68043601,19,2,18,1,0
68043601,20,2,22,0,22
68043601,21,3,26,0,26
68043601,22,3,28,0,28
68043601,23,3,13,1,0
68043601,24,3,28,0,28
68043601,25,3,27,0,27
68043601,26,3,26,0,26
68043601,27,3,28,0,28
68043601,28,3,25,0,25
68043601,29,3,30,0,30
68043601,30,3,24,0,24
68043701,1,1,28,1,0
68043701,2,1,20,0,20
68043701,3,1,22,0,22
68043701,4,1,23,0,23
68043701,5,1,23,0,23
68043701,6,1,23,0,23
68043701,7,1,24,0,24
68043701,8,1,24,0,24
68043701,9,1,24,0,24
68043701,10,1,24,0,24
68043701,11,2,24,0,24
68043701,12,2,24,0,24
68043701,13,2,18,1,0
68043701,14,2,24,0,24
68043701,15,2,24,0,24
68043701,16,2,24,0,24
68043701,17,2,24,0,24
68043701,18,2,24,0,24
68043701,19,2,22,1,0
68043701,20,2,24,0,24
68043701,21,3,24,0,24
68043701,22,3,24,0,24
68043701,23,3,1,1,0
68043701,24,3,24,0,24
68043701,25,3,24,0,24
68043701,26,3,24,0,24
68043701,27,3,13,1,0
68043701,28,3,24,0,24
68043701,29,3,24,0,24
68043701,30,3,34,0,34
68043901,1,1,15,0,15
68043901,2,1,20,0,20
68043901,3,1,22,0,22
68043901,4,1,31,0,31
68043901,5,1,18,1,0
68043901,6,1,22,0,22
68043901,7,1,20,0,20
68043901,8,1,13,1,0
68043901,9,1,20,0,20
68043901,10,1,20,0,20
68043901,11,2,20,0,20
68043901,12,2,20,0,20
68043901,13,2,25,0,25
68043901,14,2,25,0,25
68043901,15,2,1,1,0
68043901,16,2,25,0,25
68043901,17,2,25,0,25
68043901,18,2,25,0,25
68043901,19,2,22,1,0
68043901,20,2,25,0,25
68043901,21,3,25,0,25
68043901,22,3,25,0,25
68043901,23,3,25,0,25
68043901,24,3,25,0,25
68043901,25,3,25,0,25
68043901,26,3,25,0,25
68043901,27,3,25,0,25
68043901,28,3,25,0,25
68043901,29,3,25,0,25
68043901,30,3,25,0,25
68044001,1,1,37,1,0
68044001,2,1,30,0,30
68044001,3,1,35,0,35
68044001,4,1,28,1,0
68044001,5,1,30,0,30
68044001,6,1,30,0,30
68044001,7,1,35,0,35
68044001,8,1,13,1,0
68044001,9,1,30,0,30
68044001,10,1,33,1,0
68044001,11,2,18,1,0
68044001,12,2,1,1,0
68044001,13,2,30,1,0
68044001,14,2,22,1,0
68044001,15,2,20,0,20
68044001,16,2,25,0,25
68044001,17,2,30,0,30
68044001,18,2,30,0,30
68044001,19,2,30,0,30
68044001,20,2,35,0,35
68044001,21,3,30,0,30
68044001,22,3,36,0,36
68044001,23,3,40,0,40
68044001,24,3,60,0,60
68044001,25,3,80,0,80
68044001,26,3,58,1,0
68044001,27,3,60,0,60
68044001,28,3,70,1,0
68044001,29,3,44,0,44
68044001,30,3,60,0,60
68044101,1,1,50,0,50
68044101,2,1,60,0,60
68044101,3,1,30,0,30
68044101,4,1,70,0,70
68044101,5,1,33,1,0
68044101,6,1,50,0,50
68044101,7,1,60,0,60
68044101,8,1,58,1,0
68044101,9,1,60,0,60
68044101,10,1,49,1,0
68044101,11,2,40,0,40
68044101,12,2,30,1,0
68044101,13,2,75,0,75
68044101,14,2,40,0,40
68044101,15,2,60,0,60
68044101,16,2,45,0,45
68044101,17,2,13,1,0
68044101,18,2,60,0,60
68044101,19,2,70,0,70
68044101,20,2,37,1,0
68044101,21,3,60,0,60
68044101,22,3,55,1,0
68044101,23,3,35,0,35
68044101,24,3,56,1,0
68044101,25,3,1,1,0
68044101,26,3,28,1,0
68044101,27,3,18,1,0
68044101,28,3,70,0,70
68044101,29,3,22,1,0
68044101,30,3,50,1,0
68044201,1,1,13,0,13
68044201,2,1,21,0,21
68044201,3,1,29,0,29
68044201,4,1,34,0,34
68044201,5,1,30,0,30
68044201,6,1,13,1,0
68044201,7,1,30,1,0
68044201,8,1,70,1,0
68044201,9,1,56,1,0
68044201,10,1,22,1,0
68044201,11,2,33,1,0
68044201,12,2,41,0,41
68044201,13,2,40,0,40
68044201,14,2,40,0,40
68044201,15,2,40,0,40
68044201,16,2,37,1,0
68044201,17,2,40,0,40
68044201,18,2,40,0,40
68044201,19,2,40,0,40
68044201,20,2,42,0,42
68044201,21,3,36,0,36
68044201,22,3,39,0,39
68044201,23,3,41,0,41
68044201,24,3,28,1,0
68044201,25,3,45,0,45
68044201,26,3,45,0,45
68044201,27,3,45,0,45
68044201,28,3,50,0,50
68044201,29,3,1,1,0
68044201,30,3,49,0,49
68044301,1,1,24,0,24
68044301,2,1,18,0,18
68044301,3,1,32,0,32
68044301,4,1,22,1,0
68044301,5,1,24,0,24
68044301,6,1,25,0,25
68044301,7,1,25,0,25
68044301,8,1,22,0,22
68044301,9,1,27,0,27
68044301,10,1,29,0,29
68044301,11,2,29,0,29
68044301,12,2,33,1,0
68044301,13,2,1,1,0
68044301,14,2,27,0,27
68044301,15,2,26,0,26
68044301,16,2,18,1,0
68044301,17,2,22,0,22
68044301,18,2,26,0,26
68044301,19,2,25,0,25
68044301,20,2,13,1,0
68044301,21,3,29,0,29
68044301,22,3,29,0,29
68044301,23,3,30,0,30
68044301,24,3,28,0,28
68044301,25,3,30,0,30
68044301,26,3,34,0,34
68044301,27,3,30,0,30
68044301,28,3,32,0,32
68044301,29,3,30,1,0
68044301,30,3,26,0,26
68044401,1,1,1,1,0
68044401,2,1,50,0,50
68044401,3,1,58,1,0
68044401,4,1,60,0,60
68044401,5,1,73,1,0
68044401,6,1,60,0,60
68044401,7,1,65,0,65
68044401,8,1,70,0,70
68044401,9,1,49,1,0
68044401,10,1,22,1,0
68044401,11,2,55,1,0
68044401,12,2,60,0,60
68044401,13,2,50,1,0
68044401,14,2,60,0,60
68044401,15,2,13,1,0
68044401,16,2,50,0,50
68044401,17,2,50,0,50
68044401,18,2,60,0,60
68044401,19,2,60,0,60
68044401,20,2,60,0,60
68044401,21,3,37,1,0
68044401,22,3,60,0,60
68044401,23,3,33,1,0
68044401,24,3,47,1,0
68044401,25,3,28,1,0
68044401,26,3,50,0,50
68044401,27,3,60,0,60
68044401,28,3,60,0,60
68044401,29,3,18,1,0
68044401,30,3,30,1,0
68044501,1,1,1,1,0
68044501,2,1,50,0,50
68044501,3,1,90,0,90
68044501,4,1,18,1,0
68044501,5,1,47,1,0
68044501,6,1,70,0,70
68044501,7,1,50,0,50
68044501,8,1,60,0,60
68044501,9,1,50,0,50
68044501,10,1,60,0,60
68044501,11,2,30,1,0
68044501,12,2,70,0,70
68044501,13,2,56,1,0
68044501,14,2,28,1,0
68044501,15,2,60,0,60
68044501,16,2,50,0,50
68044501,17,2,60,0,60
68044501,18,2,13,1,0
68044501,19,2,60,0,60
68044501,20,2,50,0,50
68044501,21,3,49,1,0
68044501,22,3,50,0,50
68044501,23,3,60,0,60
68044501,24,3,50,0,50
68044501,25,3,37,1,0
68044501,26,3,60,0,60
68044501,27,3,33,1,0
68044501,28,3,50,1,0
68044501,29,3,50,0,50
68044501,30,3,22,1,0
68044601,1,1,33,0,33
68044601,2,1,22,1,0
68044601,3,1,17,0,17
68044601,4,1,25,0,25
68044601,5,1,25,0,25
68044601,6,1,40,0,40
68044601,7,1,25,0,25
68044601,8,1,40,0,40
68044601,9,1,55,0,55
68044601,10,1,55,1,0
68044601,11,2,45,0,45
68044601,12,2,40,0,40
68044601,13,2,33,1,0
68044601,14,2,18,1,0
68044601,15,2,25,0,25
68044601,16,2,13,1,0
68044601,17,2,20,0,20
68044601,18,2,1,1,0
68044601,19,2,25,0,25
68044601,20,2,20,0,20
68044601,21,3,25,0,25
68044601,22,3,20,0,20
68044601,23,3,32,0,32
68044601,24,3,28,0,28
68044601,25,3,25,0,25
68044601,26,3,45,0,45
68044601,27,3,20,0,20
68044601,28,3,30,1,0
68044601,29,3,20,0,20
68044601,30,3,30,0,30
68044801,1,1,25,0,25
68044801,2,1,13,1,0
68044801,3,1,22,0,22
68044801,4,1,30,1,0
68044801,5,1,25,0,25
68044801,6,1,25,0,25
68044801,7,1,22,1,0
68044801,8,1,25,0,25
68044801,9,1,27,0,27
68044801,10,1,35,0,35
68044801,11,2,40,0,40
68044801,12,2,50,0,50
68044801,13,2,18,1,0
68044801,14,2,49,1,0
68044801,15,2,40,0,40
68044801,16,2,45,0,45
68044801,17,2,55,0,55
68044801,18,2,60,0,60
68044801,19,2,65,0,65
68044801,20,2,28,1,0
68044801,21,3,80,0,80
68044801,22,3,70,0,70
68044801,23,3,75,0,75
68044801,24,3,80,0,80
68044801,25,3,1,1,0
68044801,26,3,56,1,0
68044801,27,3,47,1,0
68044801,28,3,40,0,40
68044801,29,3,33,1,0
68044801,30,3,46,0,46
68044901,1,1,40,0,40
68044901,2,1,47,1,0
68044901,3,1,46,0,46
68044901,4,1,46,0,46
68044901,5,1,46,0,46
68044901,6,1,46,0,46
68044901,7,1,1,1,0
68044901,8,1,46,0,46
68044901,9,1,46,0,46
68044901,10,1,18,1,0
68044901,11,2,17,0,17
68044901,12,2,22,0,22
68044901,13,2,22,0,22
68044901,14,2,22,0,22
68044901,15,2,22,0,22
68044901,16,2,22,0,22
68044901,17,2,22,0,22
68044901,18,2,22,0,22
68044901,19,2,22,0,22
68044901,20,2,13,1,0
68044901,21,3,12,0,12
68044901,22,3,15,0,15
68044901,23,3,15,0,15
68044901,24,3,15,0,15
68044901,25,3,15,0,15
68044901,26,3,16,0,16
68044901,27,3,46,0,46
68044901,28,3,37,1,0
68044901,29,3,22,1,0
68044901,30,3,20,0,20
68045001,1,1,95,1,0
68045001,2,1,13,1,0
68045001,3,1,50,0,50
68045001,4,1,52,0,52
68045001,5,1,52,0,52
68045001,6,1,33,1,0
68045001,7,1,22,1,0
68045001,8,1,50,0,50
68045001,9,1,53,0,53
68045001,10,1,52,0,52
68045001,11,2,52,0,52
68045001,12,2,52,0,52
68045001,13,2,28,1,0
68045001,14,2,51,0,51
68045001,15,2,73,1,0
68045001,16,2,30,1,0
68045001,17,2,29,0,29
68045001,18,2,29,0,29
68045001,19,2,28,0,28
68045001,20,2,30,0,30
68045001,21,3,28,0,28
68045001,22,3,28,0,28
68045001,23,3,1,1,0
68045001,24,3,62,0,62
68045001,25,3,47,1,0
68045001,26,3,60,0,60
68045001,27,3,18,1,0
68045001,28,3,30,0,30
68045001,29,3,49,1,0
68045001,30,3,58,1,0
68045101,1,1,1,1,0
68045101,2,1,33,1,0
68045101,3,1,23,0,23
68045101,4,1,26,0,26
68045101,5,1,27,0,27
68045101,6,1,27,0,27
68045101,7,1,27,0,27
68045101,8,1,27,0,27
68045101,9,1,27,0,27
68045101,10,1,27,0,27
68045101,11,2,27,0,27
68045101,12,2,27,0,27
68045101,13,2,27,0,27
68045101,14,2,27,0,27
68045101,15,2,27,0,27
68045101,16,2,27,0,27
68045101,17,2,27,0,27
68045101,18,2,27,0,27
68045101,19,2,27,0,27
68045101,20,2,28,0,28
68045101,21,3,28,0,28
68045101,22,3,28,0,28
68045101,23,3,28,0,28
68045101,24,3,13,1,0
68045101,25,3,29,0,29
68045101,26,3,22,1,0
68045101,27,3,30,0,30
68045101,28,3,27,0,27
68045101,29,3,25,0,25
68045101,30,3,18,1,0
68045201,1,1,61,1,0
68045201,2,1,50,0,50
68045201,3,1,55,1,0
68045201,4,1,49,1,0
68045201,5,1,50,0,50
68045201,6,1,55,0,55
68045201,7,1,50,0,50
68045201,8,1,55,0,55
68045201,9,1,56,0,56
68045201,10,1,1,1,0
68045201,11,2,56,0,56
68045201,12,2,55,0,55
68045201,13,2,30,1,0
68045201,14,2,37,1,0
68045201,15,2,60,0,60
68045201,16,2,67,0,67
68045201,17,2,18,1,0
68045201,18,2,66,0,66
68045201,19,2,62,0,62
68045201,20,2,47,1,0
68045201,21,3,58,1,0
68045201,22,3,58,0,58
68045201,23,3,13,1,0
68045201,24,3,33,1,0
68045201,25,3,53,0,53
68045201,26,3,28,1,0
68045201,27,3,70,0,70
68045201,28,3,22,1,0
68045201,29,3,72,1,0
68045201,30,3,50,1,0
68045301,1,1,31,0,31
68045301,2,1,27,0,27
68045301,3,1,30,0,30
68045301,4,1,25,0,25
68045301,5,1,46,0,46
68045301,6,1,42,0,42
68045301,7,1,22,1,0
68045301,8,1,24,0,24
68045301,9,1,1,1,0
68045301,10,1,23,0,23
68045301,11,2,13,1,0
68045301,12,2,23,0,23
68045301,13,2,20,0,20
68045301,14,2,24,0,24
68045301,15,2,27,0,27
68045301,16,2,27,0,27
68045301,17,2,30,0,30
68045301,18,2,30,1,0
68045301,19,2,35,0,35
68045301,20,2,27,0,27
68045301,21,3,40,0,40
68045301,22,3,24,0,24
68045301,23,3,29,0,29
68045301,24,3,32,0,32
68045301,25,3,33,0,33
68045301,26,3,42,0,42
68045301,27,3,40,0,40
68045301,28,3,18,1,0
68045301,29,3,36,0,36
68045301,30,3,35,0,35
68045401,1,1,48,0,48
68045401,2,1,49,1,0
68045401,3,1,30,0,30
68045401,4,1,40,0,40
68045401,5,1,43,0,43
68045401,6,1,37,1,0
68045401,7,1,28,0,28
68045401,8,1,38,0,38
68045401,9,1,41,0,41
68045401,10,1,39,0,39
68045401,11,2,1,1,0
68045401,12,2,27,0,27
68045401,13,2,39,0,39
68045401,14,2,46,0,46
68045401,15,2,33,1,0
68045401,16,2,30,0,30
68045401,17,2,30,1,0
68045401,18,2,22,1,0
68045401,19,2,17,0,17
68045401,20,2,30,0,30
68045401,21,3,34,0,34
68045401,22,3,41,0,41
68045401,23,3,60,0,60
68045401,24,3,28,1,0
68045401,25,3,45,0,45
68045401,26,3,34,0,34
68045401,27,3,50,0,50
68045401,28,3,18,1,0
68045401,29,3,13,1,0
68045401,30,3,40,0,40
68045501,1,1,28,1,0
68045501,2,1,1,1,0
68045501,3,1,10,0,10
68045501,4,1,16,0,16
68045501,5,1,21,0,21
68045501,6,1,28,0,28
68045501,7,1,35,0,35
68045501,8,1,33,1,0
68045501,9,1,30,0,30
68045501,10,1,25,0,25
68045501,11,2,29,0,29
68045501,12,2,32,0,32
68045501,13,2,18,1,0
68045501,14,2,26,0,26
68045501,15,2,29,0,29
68045501,16,2,13,1,0
68045501,17,2,32,0,32
68045501,18,2,22,0,22
68045501,19,2,27,0,27
68045501,20,2,26,0,26
68045501,21,3,31,0,31
68045501,22,3,34,0,34
68045501,23,3,26,0,26
68045501,24,3,35,0,35
68045501,25,3,31,0,31
68045501,26,3,37,1,0
68045501,27,3,32,0,32
68045501,28,3,26,0,26
68045501,29,3,33,0,33
68045501,30,3,25,0,25
68045701,1,1,18,0,18
68045701,2,1,1,1,0
68045701,3,1,10,0,10
68045701,4,1,14,0,14
68045701,5,1,20,0,20
68045701,6,1,25,0,25
68045701,7,1,30,0,30
68045701,8,1,50,0,50
68045701,9,1,75,0,75
68045701,10,1,61,1,0
68045701,11,2,13,1,0
68045701,12,2,25,0,25
68045701,13,2,35,0,35
68045701,14,2,50,1,0
68045701,15,2,35,0,35
68045701,16,2,51,0,51
68045701,17,2,22,1,0
68045701,18,2,30,0,30
68045701,19,2,40,0,40
68045701,20,2,30,1,0
68045701,21,3,51,0,51
68045701,22,3,60,0,60
68045701,23,3,28,1,0
68045701,24,3,40,0,40
68045701,25,3,58,1,0
68045701,26,3,50,0,50
68045701,27,3,18,1,0
68045701,28,3,36,0,36
68045701,29,3,32,0,32
68045701,30,3,50,0,50
68045801,1,1,40,0,40
68045801,2,1,45,0,45
68045801,3,1,50,0,50
68045801,4,1,47,1,0
68045801,5,1,13,1,0
68045801,6,1,30,0,30
68045801,7,1,40,0,40
68045801,8,1,45,0,45
68045801,9,1,45,0,45
68045801,10,1,50,0,50
68045801,11,2,40,0,40
68045801,12,2,50,1,0
68045801,13,2,49,0,49
68045801,14,2,51,0,51
68045801,15,2,40,0,40
68045801,16,2,18,1,0
68045801,17,2,55,0,55
68045801,18,2,1,1,0
68045801,19,2,40,0,40
68045801,20,2,37,1,0
68045801,21,3,40,0,40
68045801,22,3,22,1,0
68045801,23,3,40,0,40
68045801,24,3,28,1,0
68045801,25,3,40,0,40
68045801,26,3,40,0,40
