26,76,1,10,8,5,15,4,5
26,77,1,10,8,5,15,2,5
26,78,2,10,6,5,15,4,5
26,79,1,10,6,5,15,2,5
26,80,1,10,4,5,15,2,5
50,1,1,10,6,5,10,8,0
50,2,1,10,4,5,10,8,0
50,3,1,10,4,5,10,6,0
50,4,1,10,2,5,10,8,0
50,5,1,10,2,5,10,6,0
50,6,1,10,2,5,10,4,0
50,7,1,10,0,5,10,8,0
50,8,1,10,0,5,10,6,0
50,9,1,10,0,5,10,4,0
50,10,1,10,0,5,10,2,0
50,11,1,5,10,0,10,8,0
50,12,1,5,10,0,10,6,0
50,13,1,5,10,0,10,4,0
50,14,1,5,10,0,10,2,0
50,15,1,5,8,0,10,6,0
50,16,1,5,8,0,10,4,0
50,17,1,5,8,0,10,2,0
50,18,1,5,6,0,10,4,0
50,19,1,5,6,0,10,2,0
50,20,1,5,4,0,10,2,0
50,21,1,15,6,5,15,8,0
50,22,1,15,4,5,15,8,0
50,23,1,15,4,5,15,6,0
50,24,1,15,2,5,15,8,0
50,25,1,15,2,5,15,6,0
50,26,1,15,2,5,15,4,0
50,27,1,15,0,5,15,8,0
50,28,2,15,0,5,15,6,0
50,29,1,15,0,5,15,4,0
50,30,1,15,0,5,15,2,0
50,31,1,5,10,0,15,8,0
50,32,1,5,10,0,15,6,0
50,33,1,5,10,0,15,4,0
50,34,1,5,10,0,15,2,0
50,35,1,5,8,0,15,6,0
50,36,1,5,8,0,15,4,0
50,37,1,5,8,0,15,2,0
50,38,1,5,6,0,15,4,0
50,39,1,5,6,0,15,2,0
50,40,1,5,4,0,15,2,0
50,41,1,15,6,10,15,8,0
50,42,1,15,4,10,15,8,0
50,43,1,15,4,10,15,6,0
50,44,1,15,2,10,15,8,0
50,45,1,15,2,10,15,6,0
50,46,1,15,2,10,15,4,0
50,47,1,15,0,10,15,8,0
50,48,1,15,0,10,15,6,0
50,49,1,15,0,10,15,4,0
50,50,1,15,0,10,15,2,0
50,51,1,10,10,0,15,8,0
50,52,1,10,10,0,15,6,0
50,53,1,10,10,0,15,4,0
50,54,1,10,10,0,15,2,0
50,55,1,10,8,0,15,6,0
50,56,1,10,8,0,15,4,0
50,57,1,10,8,0,15,2,0
50,58,1,10,6,0,15,4,0
50,59,1,10,6,0,15,2,0
50,60,1,10,4,0,15,2,0
50,61,1,15,6,10,15,8,5
50,62,2,15,4,10,15,8,5
50,63,1,15,4,10,15,6,5
50,64,1,15,2,10,15,8,5
50,65,1,15,2,10,15,6,5
50,66,1,15,2,10,15,4,5
50,67,2,15,0,10,15,8,5
50,68,1,15,0,10,15,6,5
50,69,1,15,0,10,15,4,5
50,70,1,15,0,10,15,2,5
50,71,1,10,10,5,15,8,5
50,72,1,10,10,5,15,6,5
50,73,1,10,10,5,15,4,5
50,74,1,10,10,5,15,2,5
50,75,1,10,8,5,15,6,5
50,76,2,10,8,5,15,4,5
50,77,1,10,8,5,15,2,5
50,78,2,10,6,5,15,4,5
50,79,1,10,6,5,15,2,5
50,80,1,10,4,5,15,2,5
74,1,1,10,6,5,10,8,0
74,2,1,10,4,5,10,8,0
74,3,1,10,4,5,10,6,0
74,4,1,10,2,5,10,8,0
74,5,1,10,2,5,10,6,0
74,6,1,10,2,5,10,4,0
74,7,1,10,0,5,10,8,0
74,8,1,10,0,5,10,6,0
74,9,1,10,0,5,10,4,0
74,10,1,10,0,5,10,2,0
74,11,1,5,10,0,10,8,0
74,12,1,5,10,0,10,6,0
74,13,1,5,10,0,10,4,0
74,14,1,5,10,0,10,2,0
74,15,2,5,8,0,10,6,0
74,16,1,5,8,0,10,4,0
74,17,1,5,8,0,10,2,0
74,18,2,5,6,0,10,4,0
74,19,1,5,6,0,10,2,0
74,20,1,5,4,0,10,2,0
74,21,1,15,6,5,15,8,0
74,22,1,15,4,5,15,8,0
74,23,1,15,4,5,15,6,0
74,24,1,15,2,5,15,8,0
74,25,1,15,2,5,15,6,0
74,26,1,15,2,5,15,4,0
74,27,1,15,0,5,15,8,0
74,28,1,15,0,5,15,6,0
74,29,1,15,0,5,15,4,0
74,30,1,15,0,5,15,2,0
74,31,1,5,10,0,15,8,0
74,32,1,5,10,0,15,6,0
74,33,1,5,10,0,15,4,0
74,34,1,5,10,0,15,2,0
74,35,2,5,8,0,15,6,0
74,36,2,5,8,0,15,4,0
74,37,1,5,8,0,15,2,0
74,38,2,5,6,0,15,4,0
74,39,2,5,6,0,15,2,0
74,40,2,5,4,0,15,2,0
74,41,1,15,6,10,15,8,0
74,42,1,15,4,10,15,8,0
74,43,1,15,4,10,15,6,0
74,44,1,15,2,10,15,8,0
74,45,1,15,2,10,15,6,0
74,46,1,15,2,10,15,4,0
74,47,1,15,0,10,15,8,0
74,48,1,15,0,10,15,6,0
74,49,1,15,0,10,15,4,0
74,50,1,15,0,10,15,2,0
74,51,1,10,10,0,15,8,0
74,52,1,10,10,0,15,6,0
74,53,1,10,10,0,15,4,0
74,54,1,10,10,0,15,2,0
74,55,2,10,8,0,15,6,0
74,56,1,10,8,0,15,4,0
74,57,1,10,8,0,15,2,0
74,58,1,10,6,0,15,4,0
74,59,1,10,6,0,15,2,0
74,60,1,10,4,0,15,2,0
74,61,2,15,6,10,15,8,5
74,62,1,15,4,10,15,8,5
74,63,1,15,4,10,15,6,5
74,64,2,15,2,10,15,8,5
74,65,1,15,2,10,15,6,5
74,66,1,15,2,10,15,4,5
74,67,2,15,0,10,15,8,5
74,68,1,15,0,10,15,6,5
74,69,1,15,0,10,15,4,5
74,70,1,15,0,10,15,2,5
74,71,1,10,10,5,15,8,5
74,72,2,10,10,5,15,6,5
74,73,1,10,10,5,15,4,5
74,74,1,10,10,5,15,2,5
74,75,2,10,8,5,15,6,5
74,76,1,10,8,5,15,4,5
74,77,1,10,8,5,15,2,5
74,78,2,10,6,5,15,4,5
74,79,1,10,6,5,15,2,5
74,80,1,10,4,5,15,2,5
3,1,1,10,6,5,10,8,0
3,2,1,10,4,5,10,8,0
3,3,1,10,4,5,10,6,0
3,4,1,10,2,5,10,8,0
3,5,1,10,2,5,10,6,0
3,6,1,10,2,5,10,4,0
3,7,1,10,0,5,10,8,0
3,8,1,10,0,5,10,6,0
3,9,1,10,0,5,10,4,0
3,10,1,10,0,5,10,2,0
3,11,1,5,10,0,10,8,0
3,12,1,5,10,0,10,6,0
3,13,1,5,10,0,10,4,0
3,14,1,5,10,0,10,2,0
3,15,2,5,8,0,10,6,0
3,16,2,5,8,0,10,4,0
3,17,1,5,8,0,10,2,0
3,18,2,5,6,0,10,4,0
3,19,2,5,6,0,10,2,0
3,20,2,5,4,0,10,2,0
3,21,1,15,6,5,15,8,0
3,22,1,15,4,5,15,8,0
3,23,1,15,4,5,15,6,0
3,24,1,15,2,5,15,8,0
3,25,1,15,2,5,15,6,0
3,26,1,15,2,5,15,4,0
3,27,2,15,0,5,15,8,0
3,28,1,15,0,5,15,6,0
3,29,1,15,0,5,15,4,0
3,30,1,15,0,5,15,2,0
3,31,1,5,10,0,15,8,0
3,32,1,5,10,0,15,6,0
3,33,1,5,10,0,15,4,0
3,34,1,5,10,0,15,2,0
3,35,2,5,8,0,15,6,0
3,36,1,5,8,0,15,4,0
3,37,1,5,8,0,15,2,0
3,38,2,5,6,0,15,4,0
3,39,2,5,6,0,15,2,0
3,40,2,5,4,0,15,2,0
3,41,1,15,6,10,15,8,0
3,42,1,15,4,10,15,8,0
3,43,1,15,4,10,15,6,0
3,44,1,15,2,10,15,8,0
3,45,1,15,2,10,15,6,0
3,46,1,15,2,10,15,4,0
3,47,1,15,0,10,15,8,0
3,48,1,15,0,10,15,6,0
3,49,1,15,0,10,15,4,0
3,50,1,15,0,10,15,2,0
3,51,1,10,10,0,15,8,0
3,52,1,10,10,0,15,6,0
3,53,1,10,10,0,15,4,0
3,54,1,10,10,0,15,2,0
3,55,2,10,8,0,15,6,0
3,56,1,10,8,0,15,4,0
3,57,1,10,8,0,15,2,0
3,58,1,10,6,0,15,4,0
3,59,1,10,6,0,15,2,0
3,60,1,10,4,0,15,2,0
3,61,1,15,6,10,15,8,5
3,62,1,15,4,10,15,8,5
3,63,1,15,4,10,15,6,5
3,64,1,15,2,10,15,8,5
3,65,1,15,2,10,15,6,5
3,66,1,15,2,10,15,4,5
3,67,1,15,0,10,15,8,5
3,68,1,15,0,10,15,6,5
3,69,1,15,0,10,15,4,5
3,70,1,15,0,10,15,2,5
3,71,1,10,10,5,15,8,5
3,72,1,10,10,5,15,6,5
3,73,1,10,10,5,15,4,5
3,74,1,10,10,5,15,2,5
3,75,2,10,8,5,15,6,5
3,76,2,10,8,5,15,4,5
3,77,1,10,8,5,15,2,5
3,78,2,10,6,5,15,4,5
3,79,2,10,6,5,15,2,5
3,80,2,10,4,5,15,2,5
27,1,2,10,6,5,10,8,0
27,2,2,10,4,5,10,8,0
27,3,1,10,4,5,10,6,0
27,4,2,10,2,5,10,8,0
27,5,2,10,2,5,10,6,0
27,6,1,10,2,5,10,4,0
27,7,2,10,0,5,10,8,0
27,8,2,10,0,5,10,6,0
27,9,1,10,0,5,10,4,0
27,10,1,10,0,5,10,2,0
27,11,2,5,10,0,10,8,0
27,12,2,5,10,0,10,6,0
27,13,1,5,10,0,10,4,0
27,14,1,5,10,0,10,2,0
27,15,2,5,8,0,10,6,0
27,16,1,5,8,0,10,4,0
27,17,1,5,8,0,10,2,0
27,18,2,5,6,0,10,4,0
27,19,1,5,6,0,10,2,0
27,20,1,5,4,0,10,2,0
27,21,2,15,6,5,15,8,0
27,22,2,15,4,5,15,8,0
27,23,1,15,4,5,15,6,0
27,24,2,15,2,5,15,8,0
27,25,2,15,2,5,15,6,0
27,26,1,15,2,5,15,4,0
27,27,2,15,0,5,15,8,0
27,28,2,15,0,5,15,6,0
27,29,2,15,0,5,15,4,0
27,30,1,15,0,5,15,2,0
27,31,2,5,10,0,15,8,0
27,32,2,5,10,0,15,6,0
27,33,2,5,10,0,15,4,0
27,34,1,5,10,0,15,2,0
27,35,2,5,8,0,15,6,0
27,36,2,5,8,0,15,4,0
27,37,2,5,8,0,15,2,0
27,38,2,5,6,0,15,4,0
27,39,1,5,6,0,15,2,0
27,40,2,5,4,0,15,2,0
27,41,1,15,6,10,15,8,0
27,42,2,15,4,10,15,8,0
27,43,1,15,4,10,15,6,0
27,44,2,15,2,10,15,8,0
27,45,1,15,2,10,15,6,0
27,46,1,15,2,10,15,4,0
27,47,2,15,0,10,15,8,0
27,48,1,15,0,10,15,6,0
27,49,1,15,0,10,15,4,0
27,50,1,15,0,10,15,2,0
27,51,2,10,10,0,15,8,0
27,52,1,10,10,0,15,6,0
27,53,1,10,10,0,15,4,0
27,54,1,10,10,0,15,2,0
27,55,2,10,8,0,15,6,0
27,56,1,10,8,0,15,4,0
27,57,1,10,8,0,15,2,0
