"partid","MTr","MTr.1","MTr.2","MTr.3","dif.perc.bound","dif.amb.fx.bound","dif.risk.fx.bound","dif.amb.fx.bias","dif.risk.fx.bias"
65047001,0.722636815920398,0.716417910447761,0.701492537313433,0.75,0.13852,0.10286,-0.082522,-0.12135,-0.12135
65047101,0.783582089552239,0.809701492537313,0.75,0.791044776119403,0.24373,-0.0061744,-0.056869,-0.02788,-0.02788
65047201,0.731343283582089,0.727611940298508,0.735074626865671,0.731343283582089,0.29928,-0.11291,0.085519,0.11998,0.11998
65047301,0.743781094527363,0.723880597014925,0.75,0.757462686567164,0.19159,-0.095032,0.00098166,0.24838,0.24838
65047401,0.746268656716418,0.735074626865671,0.75,0.753731343283582,0.23853,-0.065414,-0.019394,-0.099527,-0.099527
65047501,0.738805970149254,0.742537313432836,0.75,0.723880597014925,0.23934,-0.0086987,-0.069146,0.039828,0.039828
65047601,0.741293532338309,0.761194029850746,0.735074626865671,0.727611940298508,0.30997,-0.11038,-0.066769,0.24127,0.24127
65047701,0.705223880597015,0.686567164179104,0.697761194029851,0.731343283582089,0.20884,0.043972,-0.048883,-0.10486,-0.10486
65047901,0.761194029850746,0.753731343283582,0.75,0.779850746268657,0.36055,-0.1407,-0.0098671,0.06759,0.06759
65048001,0.756218905472637,0.757462686567164,0.75,0.761194029850746,0.23776,-0.040979,-0.061105,0.083629,0.083629
65048101,0.728855721393035,0.753731343283582,0.731343283582089,0.701492537313433,0.203,-0.046235,0.046466,-0.12105,-0.12105
65048201,0.75,0.727611940298508,0.761194029850746,0.761194029850746,0.60892,-0.2184,-0.018613,-0.0022274,-0.0022274
65048301,0.732587064676617,0.772388059701492,0.671641791044776,0.753731343283582,0.22861,0.024756,-0.03995,0.19795,0.19795
65048401,0.747512437810945,0.761194029850746,0.768656716417911,0.712686567164179,0.28139,-0.0792,0.031099,-0.090956,-0.090956
65048501,0.747512437810945,0.764925373134329,0.757462686567164,0.720149253731344,0.32862,-0.18788,0.048292,0.0012588,0.0012588
65048601,0.743781094527363,0.764925373134329,0.746268656716418,0.720149253731344,0.32186,-0.1044,0.077533,0.11155,0.11155
65048701,0.713930348258706,0.705223880597015,0.686567164179104,0.75,0.29713,-0.15694,0.088643,-0.11925,-0.11925
65048801,0.75,0.727611940298508,0.727611940298508,0.794776119402985,0.1248,0.02032,-0.018706,0.051,0.051
65048901,0.69776119402985,0.708955223880597,0.682835820895523,0.701492537313433,0.21522,0.13658,-0.22213,-0.058783,-0.058783
65049001,0.762437810945274,0.776119402985074,0.794776119402985,0.716417910447761,0.31769,-0.072506,-0.055586,0.0054813,0.0054813
65049101,0.728855721393035,0.735074626865671,0.720149253731344,0.731343283582089,0.31983,-0.1383,0.044376,0.096372,0.096372
65049301,0.735074626865671,0.738805970149254,0.727611940298508,0.738805970149254,0.29284,-0.046711,0.025179,0.11256,0.11256
65049401,0.720149253731344,0.690298507462687,0.742537313432836,0.727611940298508,0.18439,0.0066616,-0.053667,0.13461,0.13461
65049501,0.674129353233831,0.656716417910448,0.697761194029851,0.667910447761194,0.28077,0.0027665,-0.049717,-0.16286,-0.16286
65049601,0.742537313432836,0.731343283582089,0.738805970149254,0.757462686567164,0.12849,0.078223,0.01377,0.14912,0.14912
65049701,0.725124378109453,0.731343283582089,0.720149253731344,0.723880597014925,0.23488,-0.11667,0.02744,-0.089975,-0.089975
65049801,0.762437810945274,0.75,0.75,0.787313432835821,0.39951,-0.11138,0.079694,0.064539,0.064539
65049901,0.746268656716418,0.761194029850746,0.727611940298508,0.75,0.46761,-0.23676,0.0041619,-0.19813,-0.19813
65050001,0.756218905472637,0.764925373134329,0.757462686567164,0.746268656716418,0.39026,-0.089849,-0.11879,0.21217,0.21217
65050101,0.758706467661691,0.779850746268657,0.761194029850746,0.735074626865671,0.35902,-0.18787,-0.011695,0.027155,0.027155
65050301,0.732587064676617,0.731343283582089,0.742537313432836,0.723880597014925,0.38257,-0.15927,0.06739,0.04481,0.04481
65050401,0.722636815920398,0.727611940298508,0.723880597014925,0.716417910447761,0.18015,-0.023966,0.0063117,0.13522,0.13522
65050501,0.732587064676617,0.753731343283582,0.720149253731344,0.723880597014925,0.40008,-0.18532,-0.0142,0.13608,0.13608
65050601,0.736318407960199,0.720149253731344,0.723880597014925,0.764925373134329,0.31541,-0.059097,0.015429,0.077792,0.077792
65050701,0.728855721393035,0.712686567164179,0.753731343283582,0.720149253731344,0.26631,0.010216,0.028165,0.030647,0.030647
65050801,0.74502487562189,0.735074626865671,0.753731343283582,0.746268656716418,0.32275,-0.14417,0.025312,-0.0087612,-0.0087612
65050901,0.694029850746269,0.731343283582089,0.656716417910448,0.694029850746269,0.13486,-0.0016246,0.046566,0.044345,0.044345
65051001,0.753731343283582,0.761194029850746,0.720149253731344,0.779850746268657,0.21838,-0.011617,-0.065388,0.085973,0.085973
65051101,0.767412935323383,0.764925373134329,0.772388059701492,0.764925373134329,0.37575,-0.091872,-0.091797,0.054667,0.054667
65051201,0.771144278606965,0.764925373134329,0.764925373134329,0.783582089552239,0.1888,0.085202,-0.12048,0.16585,0.16585
65051301,0.75,0.772388059701492,0.746268656716418,0.731343283582089,0.38784,-0.14397,-0.028585,0.087123,0.087123
65051401,0.75,0.791044776119403,0.716417910447761,0.742537313432836,0.37556,-0.098119,-0.10455,-0.11388,-0.11388
65051501,0.740049751243781,0.746268656716418,0.742537313432836,0.731343283582089,0.32684,-0.073343,-0.032073,0.22888,0.22888
65051601,0.758706467661691,0.764925373134329,0.742537313432836,0.768656716417911,0.23994,0.13028,-0.14839,0.034607,0.034607
65051701,0.735074626865671,0.708955223880597,0.753731343283582,0.742537313432836,0.3797,-0.099419,0.01892,0.14508,0.14508
65051901,0.732587064676617,0.742537313432836,0.705223880597015,0.75,0.38806,-0.14695,-0.049511,-0.01365,-0.01365
65052001,0.75,0.757462686567164,0.723880597014925,0.768656716417911,0.2035,0.040994,-0.055077,0.029929,0.029929
65052101,0.705223880597015,0.705223880597015,0.720149253731344,0.690298507462687,0.40115,-0.13306,-0.078138,0.12785,0.12785
65052201,0.758706467661691,0.768656716417911,0.757462686567164,0.75,0.32488,-0.019275,0.013557,-0.13003,-0.13003
65052301,0.731343283582089,0.723880597014925,0.764925373134329,0.705223880597015,0.33612,-0.13489,-0.0615,0.13708,0.13708
65052401,0.730099502487562,0.727611940298508,0.746268656716418,0.716417910447761,0.26237,-0.1148,0.023622,0.17011,0.17011
65052501,0.684079601990049,0.682835820895523,0.67910447761194,0.690298507462687,0.27669,-0.064741,-0.039816,0.017604,0.017604
65052601,0.725124378109453,0.723880597014925,0.731343283582089,0.720149253731344,0.26306,-0.067697,-0.066236,0.084248,0.084248
65052701,0.743781094527363,0.75,0.742537313432836,0.738805970149254,0.19314,0.027778,-0.037156,-0.073722,-0.073722
65052801,0.736318407960199,0.727611940298508,0.746268656716418,0.735074626865671,0.39113,-0.17498,-0.013485,0.10036,0.10036
65052901,0.747512437810945,0.742537313432836,0.727611940298508,0.772388059701492,0.2766,0.033158,-0.093725,0.0070338,0.0070338
65053001,0.751243781094527,0.738805970149254,0.776119402985074,0.738805970149254,0.29052,-0.15976,-0.0084735,0.13567,0.13567
65053101,0.727611940298508,0.731343283582089,0.738805970149254,0.712686567164179,0.33212,-0.12136,-0.0023511,0.00099931,0.00099931
65053201,0.705223880597015,0.694029850746269,0.723880597014925,0.697761194029851,0.23032,-0.046523,-0.030775,0.018585,0.018585
65053301,0.676616915422885,0.664179104477612,0.67910447761194,0.686567164179104,0.17349,-0.029939,-0.024954,-0.1688,-0.1688
65053401,0.733830845771144,0.701492537313433,0.735074626865671,0.764925373134329,0.25621,0.053556,-0.072416,-0.042088,-0.042088
65053501,0.722636815920398,0.708955223880597,0.735074626865671,0.723880597014925,0.35934,-0.13984,0.022209,-0.0050593,-0.0050593
65053601,0.737562189054726,0.742537313432836,0.761194029850746,0.708955223880597,0.15679,-0.0097241,-0.01389,0.16581,0.16581
65053701,0.737562189054726,0.723880597014925,0.75,0.738805970149254,0.39403,-0.094793,-0.053642,-0.15886,-0.15886
65053801,0.748756218905473,0.75,0.742537313432836,0.753731343283582,0.22972,-0.032974,0.0026614,0.080681,0.080681
65053901,0.748756218905473,0.761194029850746,0.746268656716418,0.738805970149254,0.25583,0.014339,-0.065716,-0.11378,-0.11378
65054001,0.753731343283582,0.757462686567164,0.738805970149254,0.764925373134329,0.25789,-0.077643,-0.0061965,-0.22016,-0.22016
65054101,0.713930348258706,0.720149253731344,0.671641791044776,0.75,0.22436,-0.0558,0.02461,0.1194,0.1194
65054201,0.72139303482587,0.772388059701492,0.690298507462687,0.701492537313433,0.29228,-0.058961,-0.0063851,0.12488,0.12488
65054301,0.738805970149254,0.731343283582089,0.75,0.735074626865671,0.35224,0.0089492,-0.021751,0.10788,0.10788
65054401,0.762437810945274,0.761194029850746,0.764925373134329,0.761194029850746,0.28598,-0.10709,-0.010993,0.17908,0.17908
65054501,0.723880597014925,0.712686567164179,0.67910447761194,0.779850746268657,0.14727,0.067195,0.061864,0.15293,0.15293
65054601,0.738805970149254,0.723880597014925,0.735074626865671,0.757462686567164,0.26372,-0.10865,0.008338,0.24018,0.24018
65054701,0.743781094527363,0.746268656716418,0.727611940298508,0.757462686567164,0.40225,-0.11365,0.12449,0.11664,0.11664
65054801,0.747512437810945,0.735074626865671,0.746268656716418,0.761194029850746,0.29216,-0.063529,-0.054223,0.012496,0.012496
65054901,0.748756218905473,0.731343283582089,0.757462686567164,0.757462686567164,0.24139,0.0036799,-0.0090162,-0.11449,-0.11449
65055001,0.708955223880597,0.720149253731344,0.708955223880597,0.69776119402985,0.22966,-0.057492,0.13585,-0.020044,-0.020044
65055101,0.723880597014925,0.761194029850746,0.694029850746269,0.716417910447761,0.1249,-0.009506,-0.016695,0.015178,0.015178
65055201,0.751243781094527,0.776119402985074,0.738805970149254,0.738805970149254,0.19722,-0.020677,-0.005953,-0.048235,-0.048235
65055401,0.736318407960199,0.761194029850746,0.712686567164179,0.735074626865671,0.39691,-0.13934,0.050672,0.019443,0.019443
65055501,0.735074626865671,0.802238805970149,0.708955223880597,0.694029850746269,0.35137,-0.14199,-0.041191,-0.012008,-0.012008
65055601,0.768656716417911,0.772388059701492,0.731343283582089,0.802238805970149,0.27563,0.056219,-0.11629,0.26124,0.26124
65055701,0.747512437810945,0.738805970149254,0.735074626865671,0.768656716417911,0.19546,-0.0035226,-0.0049848,-0.12891,-0.12891
65055801,0.732587064676617,0.69776119402985,0.746268656716418,0.753731343283582,0.42834,-0.1305,-0.10494,-0.13037,-0.13037
65055901,0.742537313432836,0.753731343283582,0.735074626865671,0.738805970149254,0.28685,-0.13903,0.035622,0.0615,0.0615
65056101,0.710199004975125,0.686567164179104,0.720149253731344,0.723880597014925,0.37016,-0.095991,-0.082087,0.035164,0.035164
65056201,0.753731343283582,0.735074626865671,0.768656716417911,0.757462686567164,0.35099,-0.13963,-0.021802,-0.0036846,-0.0036846
65056301,0.753731343283582,0.768656716417911,0.757462686567164,0.735074626865671,0.23844,-0.041825,-0.043459,0.089498,0.089498
65056401,0.72139303482587,0.69776119402985,0.75,0.716417910447761,0.18652,0.0054854,-0.043214,0.017563,0.017563
65056501,0.756218905472637,0.723880597014925,0.776119402985074,0.768656716417911,0.25883,-0.080455,0.048196,-0.077998,-0.077998
65056601,0.742537313432836,0.776119402985074,0.716417910447761,0.735074626865671,0.31923,-0.092235,0.033194,0.13903,0.13903
65056701,0.692786069651741,0.69776119402985,0.690298507462687,0.690298507462687,0.39531,-0.024401,-0.19902,-0.26261,-0.26261
65056801,0.70771144278607,0.694029850746269,0.701492537313433,0.727611940298508,0.2978,-0.043192,-0.072688,-0.030703,-0.030703
65056901,0.747512437810945,0.731343283582089,0.757462686567164,0.753731343283582,0.18772,0.067428,-0.079983,0.070427,0.070427
65057101,0.718905472636816,0.735074626865671,0.723880597014925,0.69776119402985,0.31031,-0.061619,0.1468,-0.060923,-0.060923
65057301,0.730099502487562,0.716417910447761,0.746268656716418,0.727611940298508,0.13548,0.1209,-0.079781,0.11641,0.11641
65057401,0.736318407960199,0.716417910447761,0.761194029850746,0.731343283582089,0.38815,-0.17538,0.082694,0.055388,0.055388
65057501,0.737562189054726,0.761194029850746,0.694029850746269,0.757462686567164,0.20043,0.040281,-0.027694,0.12277,0.12277
65057601,0.695273631840796,0.705223880597015,0.694029850746269,0.686567164179104,0.14838,0.08149,-0.066611,0.16843,0.16843
65057801,0.731343283582089,0.667910447761194,0.761194029850746,0.764925373134329,0.3215,-0.039593,-0.037155,0.10512,0.10512
65057901,0.738805970149254,0.727611940298508,0.761194029850746,0.727611940298508,0.19933,0.034178,-0.060773,0.080011,0.080011
65058001,0.731343283582089,0.720149253731344,0.75,0.723880597014925,0.14774,-0.013848,-0.01143,-0.051244,-0.051244
65058201,0.733830845771144,0.723880597014925,0.738805970149254,0.738805970149254,0.27476,-0.095964,0.12345,-0.0051106,-0.0051106
65058401,0.717661691542289,0.727611940298508,0.727611940298508,0.697761194029851,0.33243,-0.040625,-0.13913,-0.082915,-0.082915
65058501,0.783582089552239,0.783582089552239,0.783582089552239,0.783582089552239,0.30945,-0.0015237,-0.037355,0.20083,0.20083
65058601,0.758706467661691,0.742537313432836,0.768656716417911,0.764925373134329,0.18883,0.0095447,0.0081011,0.04776,0.04776
65058701,0.740049751243781,0.727611940298508,0.731343283582089,0.761194029850746,0.22979,0.31011,-0.14771,-0.20911,-0.20911
65058901,0.730099502487562,0.712686567164179,0.735074626865671,0.742537313432836,0.35915,-0.13773,0.022942,-0.13089,-0.13089
65059001,0.731343283582089,0.716417910447761,0.746268656716418,0.731343283582089,0.16099,0.0015986,0.0362,0.054135,0.054135
65059101,0.742537313432836,0.757462686567164,0.742537313432836,0.727611940298508,0.28977,-0.053722,0.072901,-0.061781,-0.061781
65059201,0.761194029850746,0.764925373134329,0.761194029850746,0.757462686567164,0.18227,-0.041821,0.0247,0.13549,0.13549
65059301,0.748756218905473,0.757462686567164,0.731343283582089,0.757462686567164,0.16204,0.046919,-0.010658,0.067788,0.067788
65059401,0.741293532338309,0.776119402985074,0.705223880597015,0.742537313432836,0.24088,-0.073433,-0.029893,0.19498,0.19498
65059501,0.74502487562189,0.727611940298508,0.75,0.757462686567164,0.20787,-0.042028,-0.030377,0.043834,0.043834
65059601,0.747512437810945,0.746268656716418,0.753731343283582,0.742537313432836,0.40209,-0.21068,-0.046854,0.0087932,0.0087932
65059801,0.736318407960199,0.746268656716418,0.712686567164179,0.75,0.32791,-0.10636,0.047326,-0.080391,-0.080391
65059901,0.746268656716418,0.746268656716418,0.731343283582089,0.761194029850746,0.32592,-0.084683,-0.052818,0.18713,0.18713
65060001,0.75,0.761194029850746,0.753731343283582,0.735074626865671,0.23865,0.0142,-0.033966,-0.098709,-0.098709
65060101,0.747512437810945,0.776119402985074,0.686567164179104,0.779850746268657,0.4555,-0.26244,-0.011263,0.14225,0.14225
65060201,0.694029850746269,0.708955223880597,0.67910447761194,0.694029850746269,0.27043,0.031553,0.076905,0.02692,0.02692
65060301,0.751243781094527,0.761194029850746,0.746268656716418,0.746268656716418,0.25057,-0.02886,-0.025524,0.052748,0.052748
65060401,0.748756218905473,0.757462686567164,0.75,0.738805970149254,0.17727,0.015829,-0.067674,0.075865,0.075865
65060501,0.737562189054726,0.716417910447761,0.764925373134329,0.731343283582089,0.31645,-0.049149,-0.08856,0.083373,0.083373
65060601,0.75,0.738805970149254,0.764925373134329,0.746268656716418,0.23591,0.0064577,-0.10849,-0.018018,-0.018018
65060701,0.746268656716418,0.753731343283582,0.735074626865671,0.75,0.37716,-0.1709,-0.061638,0.035638,0.035638
65060801,0.746268656716418,0.753731343283582,0.738805970149254,0.746268656716418,0.23827,0.073507,-0.05837,-0.035111,-0.035111
65060901,0.743781094527363,0.753731343283582,0.746268656716418,0.731343283582089,0.38069,-0.12151,-0.059141,-0.00031334,-0.00031334
65061001,0.746268656716418,0.761194029850746,0.742537313432836,0.735074626865671,0.30362,-0.073453,-0.013924,0.13326,0.13326
65061101,0.747512437810945,0.746268656716418,0.75,0.746268656716418,0.16168,0.023774,-0.031254,0.20005,0.20005
65061201,0.732587064676617,0.738805970149254,0.735074626865671,0.723880597014925,0.32685,0.017485,-0.043509,0.11428,0.11428
65061301,0.756218905472637,0.768656716417911,0.746268656716418,0.753731343283582,0.25542,0.0642,-0.025106,-0.037842,-0.037842
65061401,0.74502487562189,0.735074626865671,0.764925373134329,0.735074626865671,0.19416,0.03795,-0.0027849,-0.1131,-0.1131
65061501,0.736318407960199,0.727611940298508,0.75,0.731343283582089,0.19406,-0.025375,0.013388,0.22769,0.22769
65061601,0.722636815920398,0.720149253731344,0.753731343283582,0.694029850746269,0.33056,-0.1471,0.081043,0.066915,0.066915
65061701,0.762437810945274,0.768656716417911,0.757462686567164,0.761194029850746,0.35272,-0.054363,0.15002,-0.054648,-0.054648
65061801,0.753731343283582,0.738805970149254,0.761194029850746,0.761194029850746,0.44175,-0.14558,0.073668,-0.1584,-0.1584
65061901,0.731343283582089,0.731343283582089,0.716417910447761,0.746268656716418,0.24681,0.039403,-0.033759,0.10338,0.10338
65062001,0.743781094527363,0.738805970149254,0.735074626865671,0.757462686567164,0.19648,0.024858,-0.023908,-0.019895,-0.019895
65062101,0.75497512437811,0.779850746268657,0.757462686567164,0.727611940298508,0.43957,-0.081904,8.0212e-05,0.1676,0.1676
65062201,0.753731343283582,0.742537313432836,0.75,0.768656716417911,0.46258,-0.2135,0.15622,-0.22049,-0.22049
65062301,0.740049751243781,0.720149253731344,0.753731343283582,0.746268656716418,0.41073,-0.18126,-0.0032431,0.05387,0.05387
65062401,0.747512437810945,0.735074626865671,0.753731343283582,0.753731343283582,0.37151,-0.032013,-0.010367,-0.072156,-0.072156
65062501,0.695273631840796,0.671641791044776,0.731343283582089,0.682835820895523,0.18379,0.044169,0.014735,0.33884,0.33884
65062601,0.740049751243781,0.723880597014925,0.776119402985074,0.720149253731344,0.39736,-0.088105,-0.082957,-0.13378,-0.13378
65062701,0.736318407960199,0.738805970149254,0.735074626865671,0.735074626865671,0.46239,-0.038767,-0.027662,0.058875,0.058875
65062801,0.75,0.75,0.731343283582089,0.768656716417911,0.32113,0.23375,-0.17039,0.061941,0.061941
65062901,0.733830845771144,0.720149253731344,0.690298507462687,0.791044776119403,0.35625,-0.14485,0.048801,0.017743,0.017743
65063001,0.748756218905473,0.753731343283582,0.761194029850746,0.731343283582089,0.16305,0.03886,-0.049366,0.1125,0.1125
65063101,0.747512437810945,0.746268656716418,0.768656716417911,0.727611940298508,0.23929,-0.082606,0.015242,-0.034537,-0.034537
65063201,0.753731343283582,0.735074626865671,0.75,0.776119402985074,0.27336,-0.060137,0.10437,0.034763,0.034763
65063301,0.763681592039801,0.727611940298508,0.805970149253731,0.757462686567164,0.27417,-0.060856,0.049736,-0.054912,-0.054912
65063401,0.710199004975125,0.712686567164179,0.727611940298508,0.690298507462687,0.35084,-0.082992,-0.074786,0.00049235,0.00049235
65063501,0.736318407960199,0.746268656716418,0.716417910447761,0.746268656716418,0.27,-0.022809,-0.012946,0.25114,0.25114
65063601,0.738805970149254,0.735074626865671,0.75,0.731343283582089,0.23614,0.039361,-0.087332,0.050713,0.050713
65063701,0.725124378109453,0.705223880597015,0.720149253731344,0.75,0.41177,-0.17134,-0.039424,0.080631,0.080631
65063801,0.735074626865671,0.738805970149254,0.735074626865671,0.731343283582089,0.35219,-0.11344,-0.019538,0.10057,0.10057
65063901,0.747512437810945,0.753731343283582,0.746268656716418,0.742537313432836,0.19836,0.00012954,-0.0071953,0.15512,0.15512
65064001,0.737562189054726,0.720149253731344,0.727611940298508,0.764925373134329,0.1551,0.020524,0.01201,-0.041865,-0.041865
65064101,0.695273631840796,0.712686567164179,0.694029850746269,0.67910447761194,0.2558,-0.012344,-0.057114,-0.13634,-0.13634
65064201,0.759950248756219,0.772388059701492,0.757462686567164,0.75,0.26542,-0.068823,0.0093599,-0.056041,-0.056041
65064301,0.759950248756219,0.764925373134329,0.738805970149254,0.776119402985074,0.4092,-0.11426,-0.11039,0.038989,0.038989
65064401,0.748756218905473,0.742537313432836,0.746268656716418,0.757462686567164,0.26951,-0.0024355,-0.035179,0.20454,0.20454
65064501,0.748756218905473,0.753731343283582,0.731343283582089,0.761194029850746,0.15337,-0.028409,-0.015424,-0.17312,-0.17312
65064601,0.751243781094527,0.75,0.761194029850746,0.742537313432836,0.22313,0.017399,0.014888,0.20172,0.20172
65064701,0.756218905472637,0.742537313432836,0.768656716417911,0.757462686567164,0.41173,0.15474,-0.073458,-0.14543,-0.14543
65064801,0.747512437810945,0.753731343283582,0.735074626865671,0.753731343283582,0.19068,0.046463,-0.043021,0.16032,0.16032
65064901,0.756218905472637,0.791044776119403,0.757462686567164,0.720149253731344,0.33865,-0.1211,-0.036506,0.17546,0.17546
65065001,0.727611940298508,0.727611940298508,0.727611940298508,0.727611940298508,0.25333,-0.072765,-0.053767,-0.0086303,-0.0086303
65065101,0.778606965174129,0.776119402985074,0.768656716417911,0.791044776119403,0.34993,-0.125,0.090945,0.11253,0.11253
65065201,0.718905472636816,0.731343283582089,0.731343283582089,0.694029850746269,0.2502,0.040042,-0.096672,-0.080648,-0.080648
65065301,0.753731343283582,0.746268656716418,0.764925373134329,0.75,0.62947,-0.014367,-0.40028,0.031508,0.031508
65065401,0.79228855721393,0.746268656716418,0.757462686567164,0.873134328358209,0.14259,-0.013983,-0.014384,-0.1307,-0.1307
65065501,0.74502487562189,0.791044776119403,0.705223880597015,0.738805970149254,0.38211,-0.12365,-0.0035962,-0.021794,-0.021794
65065601,0.772388059701492,0.757462686567164,0.753731343283582,0.805970149253731,0.37471,-0.19905,0.00053649,-0.12384,-0.12384
65065701,0.732587064676617,0.746268656716418,0.727611940298508,0.723880597014925,0.30999,-0.070194,0.015444,0.17306,0.17306
65065801,0.753731343283582,0.735074626865671,0.776119402985074,0.75,0.33131,-0.13395,0.013175,0.034792,0.034792
65065901,0.708955223880597,0.727611940298508,0.701492537313433,0.697761194029851,0.30615,-0.019086,-0.14208,0.030533,0.030533
65066001,0.712686567164179,0.67910447761194,0.731343283582089,0.727611940298508,0.29689,-0.061578,0.0057004,-0.032624,-0.032624
65066101,0.799751243781095,0.832089552238806,0.779850746268657,0.787313432835821,0.18773,-0.011068,-0.027467,0.15798,0.15798
65066201,0.737562189054726,0.735074626865671,0.735074626865671,0.742537313432836,0.17564,-0.012763,-0.0066477,0.28419,0.28419
65066301,0.748756218905473,0.761194029850746,0.735074626865671,0.75,0.44743,-0.080962,-0.10232,-0.018012,-0.018012
65066401,0.75497512437811,0.757462686567164,0.75,0.757462686567164,0.26636,-0.064104,-0.024751,-0.15481,-0.15481
65066501,0.758706467661691,0.757462686567164,0.761194029850746,0.757462686567164,0.19959,-0.056116,-0.0035437,-0.11598,-0.11598
65066601,0.758706467661691,0.727611940298508,0.776119402985074,0.772388059701492,0.21287,-0.027805,-0.042467,-0.27214,-0.27214
65066701,0.733830845771144,0.757462686567164,0.727611940298508,0.716417910447761,0.35613,-0.1119,-0.02764,-0.089315,-0.089315
65066801,0.747512437810945,0.742537313432836,0.738805970149254,0.761194029850746,0.24167,0.092278,-0.13929,-0.081548,-0.081548
65066901,0.762437810945274,0.768656716417911,0.753731343283582,0.764925373134329,0.14538,0.041779,0.0030779,0.2753,0.2753
65067001,0.737562189054726,0.731343283582089,0.738805970149254,0.742537313432836,0.19885,0.047032,0.051788,-0.32648,-0.32648
65067101,0.736318407960199,0.746268656716418,0.720149253731344,0.742537313432836,0.36321,-0.07759,-0.062875,0.17034,0.17034
65067201,0.699004975124378,0.705223880597015,0.701492537313433,0.690298507462687,0.13814,-0.018694,0.033505,0.066921,0.066921
65067301,0.713930348258706,0.757462686567164,0.694029850746269,0.690298507462687,0.10164,-0.0067574,0.003989,0.072699,0.072699
65067401,0.799751243781095,0.716417910447761,0.783582089552239,0.899253731343284,0.32218,-0.072815,0.027405,-0.25903,-0.25903
65067501,0.723880597014925,0.742537313432836,0.727611940298508,0.701492537313433,0.21493,0.050113,-0.13623,-0.16399,-0.16399
65067601,0.742537313432836,0.768656716417911,0.742537313432836,0.716417910447761,0.24891,-0.032928,-0.067329,0.10806,0.10806
65067701,0.732587064676617,0.791044776119403,0.697761194029851,0.708955223880597,0.25041,-0.086773,0.12282,0.14684,0.14684
65067801,0.730099502487562,0.735074626865671,0.735074626865671,0.720149253731344,0.29295,-0.0044234,-0.077859,0.16141,0.16141
65067901,0.761194029850746,0.761194029850746,0.761194029850746,0.761194029850746,0.092627,0.057345,-0.029532,0.10861,0.10861
65068001,0.733830845771144,0.75,0.731343283582089,0.720149253731344,0.25521,0.13714,0.038799,-0.064383,-0.064383
65068101,0.740049751243781,0.731343283582089,0.746268656716418,0.742537313432836,0.21658,-0.020539,0.0011736,-0.0304,-0.0304
65068201,0.753731343283582,0.738805970149254,0.761194029850746,0.761194029850746,0.26792,-0.032951,0.033159,0.22043,0.22043
65068301,0.72636815920398,0.742537313432836,0.701492537313433,0.735074626865671,0.23519,-0.070963,-0.02158,-0.037361,-0.037361
65068401,0.742537313432836,0.761194029850746,0.727611940298508,0.738805970149254,0.18269,-0.041287,-0.014206,-0.017605,-0.017605
65068501,0.742537313432836,0.727611940298508,0.75,0.75,0.15948,-0.019498,0.011028,-0.026037,-0.026037
65068601,0.718905472636816,0.682835820895523,0.731343283582089,0.742537313432836,0.41653,-0.16727,0.015159,-0.14183,-0.14183
65068701,0.748756218905473,0.772388059701492,0.738805970149254,0.735074626865671,0.25817,-0.07112,0.04872,-0.14059,-0.14059
65068801,0.742537313432836,0.720149253731344,0.757462686567164,0.75,0.2399,-0.040993,-0.0042485,0.11048,0.11048
65068901,0.728855721393035,0.705223880597015,0.761194029850746,0.720149253731344,0.13526,0.016477,-0.029121,0.0098536,0.0098536
65069001,0.715174129353234,0.720149253731344,0.727611940298508,0.697761194029851,0.26071,-0.073443,-0.02347,-0.036735,-0.036735
65069101,0.748756218905473,0.746268656716418,0.761194029850746,0.738805970149254,0.20448,0.0074998,0.006502,0.047553,0.047553
65069201,0.767412935323383,0.817164179104477,0.742537313432836,0.742537313432836,0.3207,-0.12286,-0.031924,0.036252,0.036252
65069301,0.708955223880597,0.69776119402985,0.701492537313433,0.727611940298508,0.33515,-0.10725,-0.016129,-0.031784,-0.031784
65069401,0.753731343283582,0.757462686567164,0.764925373134329,0.738805970149254,0.14277,-0.030218,0.060765,0.15948,0.15948
65069501,0.746268656716418,0.708955223880597,0.761194029850746,0.768656716417911,0.23508,-0.020083,-0.088189,0.15084,0.15084
65069601,0.72139303482587,0.727611940298508,0.708955223880597,0.727611940298508,0.29802,-0.071293,-0.04789,-0.21817,-0.21817
65069701,0.746268656716418,0.727611940298508,0.746268656716418,0.764925373134329,0.30876,-0.12543,-0.038896,0.34841,0.34841
65069801,0.752487562189055,0.764925373134329,0.738805970149254,0.753731343283582,0.21915,0.010538,-0.011572,0.023919,0.023919
65069901,0.692786069651741,0.701492537313433,0.675373134328358,0.701492537313433,0.27853,0.0098832,0.22589,0.097665,0.097665
65070001,0.727611940298508,0.735074626865671,0.727611940298508,0.720149253731344,0.25526,-0.017482,-0.034359,-0.046646,-0.046646
65070101,0.669154228855722,0.652985074626866,0.682835820895523,0.671641791044776,0.32509,0.16456,-0.14413,0.070797,0.070797
65070201,0.75497512437811,0.735074626865671,0.768656716417911,0.761194029850746,0.33278,-0.10623,-0.0098879,-0.072922,-0.072922
65070301,0.756218905472637,0.757462686567164,0.764925373134329,0.746268656716418,0.44691,0.025803,-0.19143,0.025421,0.025421
65070401,0.762437810945274,0.764925373134329,0.768656716417911,0.753731343283582,0.22874,-0.037236,-0.003707,-0.046555,-0.046555
