bibkey,paper,task,subject,gender,age,choice,r,country
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,512,1,51,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,513,0,30,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,514,0,20,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,515,1,49,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,516,0,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,517,0,53,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,518,0,43,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,519,0,65,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,520,1,57,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,521,0,64,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,522,0,60,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,523,0,31,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,524,0,37,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,525,0,35,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,526,1,57,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,527,1,48,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,528,0,67,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,529,0,58,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,530,1,65,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,531,0,47,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,532,0,27,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,533,0,47,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,534,0,18,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,535,0,61,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,536,1,28,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,537,1,61,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,538,1,54,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,539,0,25,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,540,1,60,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,541,0,25,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,542,0,44,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,543,0,46,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,544,0,33,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,545,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,546,0,30,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,547,0,42,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,548,0,61,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,549,0,40,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,550,0,73,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,551,0,32,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,552,1,59,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,553,0,56,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,554,1,60,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,555,1,65,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,556,0,27,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,557,0,61,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,558,0,51,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,559,0,36,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,560,0,27,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,561,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,562,1,58,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,563,0,59,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,564,0,39,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,565,0,51,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,566,1,61,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,567,0,35,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,568,0,49,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,569,0,28,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,570,0,64,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,571,1,58,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,572,0,33,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,573,0,58,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,574,0,71,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,575,0,54,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,576,1,61,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,577,0,47,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,578,0,57,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,579,0,27,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,580,0,67,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,581,1,60,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,582,1,67,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,583,0,43,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,584,0,33,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,585,0,61,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,586,0,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,587,1,45,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,588,1,62,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,589,0,28,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,590,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,591,0,64,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,592,1,61,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,593,0,26,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,594,0,32,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,595,0,24,25,10,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,596,0,27,18,2.5714285714285716,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,597,0,44,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,598,1,56,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,599,0,47,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,600,0,46,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,601,1,19,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,602,0,58,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,603,0,41,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,604,0,27,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,605,0,53,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,606,0,37,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,607,1,61,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,608,0,21,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,609,0,20,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,610,0,42,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,611,1,65,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,612,0,39,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,613,0,38,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,614,0,40,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,615,1,58,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,616,0,57,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,617,1,38,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,618,1,59,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,619,0,40,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,620,1,69,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,621,1,59,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,622,0,60,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,623,0,38,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,624,0,46,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,625,0,64,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,626,0,63,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,627,1,66,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,628,1,62,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,629,0,42,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,630,1,20,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,631,0,55,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,632,0,53,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,633,0,36,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,634,0,50,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,635,0,49,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,636,1,38,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,637,0,64,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,638,1,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,639,1,50,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,640,0,76,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,641,0,67,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,642,0,28,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,643,0,41,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,644,1,62,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,645,0,75,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,646,1,51,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,647,1,48,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,648,0,18,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,649,0,41,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,650,0,66,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,651,0,60,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,652,0,54,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,653,1,62,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,654,0,31,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,655,0,48,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,656,0,51,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,657,1,58,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,658,1,60,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,659,0,23,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,660,1,62,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,661,1,71,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,662,0,58,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,663,1,59,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,664,0,66,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,665,1,58,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,666,1,63,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,667,0,21,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,668,1,60,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,669,0,57,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,670,1,47,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,671,1,61,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,672,0,63,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,673,1,24,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,674,1,64,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,675,0,40,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,676,0,66,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,677,0,39,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,678,1,60,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,679,1,64,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,680,1,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,681,0,59,17,2.125,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,682,0,52,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,683,1,59,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,684,1,63,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,685,0,54,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,686,0,84,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,687,1,67,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,688,1,53,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,689,0,63,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,690,0,61,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,691,1,62,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,692,1,57,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,693,1,60,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,694,0,25,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,695,0,71,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,696,0,39,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,697,0,56,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,698,1,70,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,699,0,64,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,700,0,65,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,701,0,38,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,702,0,49,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,703,0,63,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,704,0,51,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,705,1,60,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,706,0,63,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,707,0,52,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,708,1,60,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,709,0,67,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,710,0,54,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,711,0,61,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,712,0,61,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,713,0,41,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,714,0,63,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,715,0,70,5,0.25,United Kingdom
