"partid","location","gamble_lab","domain","gamble_ind","rt_decision","H","R","decision"
68028101,"Basel","he04_6inv","loss",4,6689,1,0,"A"
68028101,"Basel","he04_3","loss",5,7122,0,1,"B"
68028101,"Basel","he04_1","gain",6,4798,0,0,"B"
68028101,"Basel","he04_6","gain",7,4544,1,1,"A"
68028101,"Basel","he04_4","loss",8,4285,0,1,"B"
68028201,"Basel","he04_4","loss",1,12952,0,1,"B"
68028201,"Basel","he04_6inv","loss",2,17581,0,1,"B"
68028201,"Basel","he04_6","gain",3,10447,1,1,"A"
68028201,"Basel","he04_2inv","loss",4,13509,0,1,"B"
68028201,"Basel","he04_3","loss",5,19241,0,1,"B"
68028201,"Basel","he04_2","gain",6,20389,1,1,"A"
68028201,"Basel","he04_5","gain",7,7018,0,0,"B"
68028201,"Basel","he04_1","gain",8,7838,0,0,"B"
68028301,"Basel","he04_6","gain",1,5293,0,0,"B"
68028301,"Basel","he04_6inv","loss",2,32864,0,1,"B"
68028301,"Basel","he04_4","loss",3,8630,0,1,"B"
68028301,"Basel","he04_2","gain",4,22132,0,0,"B"
68028301,"Basel","he04_3","loss",5,12510,0,1,"B"
68028301,"Basel","he04_2inv","loss",6,8438,1,0,"A"
68028301,"Basel","he04_5","gain",7,6105,0,0,"B"
68028301,"Basel","he04_1","gain",8,9267,0,0,"B"
68028701,"Basel","he04_3","loss",1,14755,0,1,"B"
68028701,"Basel","he04_2inv","loss",2,5757,1,0,"A"
68028701,"Basel","he04_4","loss",3,7530,0,1,"B"
68028701,"Basel","he04_2","gain",4,7074,0,0,"B"
68028701,"Basel","he04_1","gain",5,6432,0,0,"B"
68028701,"Basel","he04_5","gain",6,7497,1,1,"A"
68028701,"Basel","he04_6inv","loss",7,9233,0,1,"B"
68028701,"Basel","he04_6","gain",8,13907,1,1,"A"
68028901,"Basel","he04_3","loss",1,8151,0,1,"B"
68028901,"Basel","he04_1","gain",2,6178,0,0,"B"
68028901,"Basel","he04_6","gain",3,9309,0,0,"B"
68028901,"Basel","he04_6inv","loss",4,10098,0,1,"B"
68028901,"Basel","he04_4","loss",5,7616,0,1,"B"
68028901,"Basel","he04_2inv","loss",6,16348,1,0,"A"
68028901,"Basel","he04_5","gain",7,3551,0,0,"B"
68028901,"Basel","he04_2","gain",8,4971,0,0,"B"
68029001,"Basel","he04_2","gain",1,10474,1,1,"A"
68029001,"Basel","he04_2inv","loss",2,14818,1,0,"A"
68029001,"Basel","he04_4","loss",3,12706,0,1,"B"
68029001,"Basel","he04_6inv","loss",4,9392,1,0,"A"
68029001,"Basel","he04_3","loss",5,7565,1,0,"A"
68029001,"Basel","he04_5","gain",6,7670,1,1,"A"
68029001,"Basel","he04_6","gain",7,16004,0,0,"B"
68029001,"Basel","he04_1","gain",8,7199,0,0,"B"
68029101,"Basel","he04_2inv","loss",1,5865,1,0,"A"
68029101,"Basel","he04_6","gain",2,9920,0,0,"B"
68029101,"Basel","he04_3","loss",3,3777,0,1,"B"
68029101,"Basel","he04_6inv","loss",4,5074,1,0,"A"
68029101,"Basel","he04_1","gain",5,2495,0,0,"B"
68029101,"Basel","he04_5","gain",6,1723,0,0,"B"
68029101,"Basel","he04_2","gain",7,3551,1,1,"A"
68029101,"Basel","he04_4","loss",8,3552,0,1,"B"
68029201,"Basel","he04_6inv","loss",1,7751,1,0,"A"
68029201,"Basel","he04_2inv","loss",2,16617,0,1,"B"
68029201,"Basel","he04_4","loss",3,11520,0,1,"B"
68029201,"Basel","he04_1","gain",4,4138,1,1,"A"
68029201,"Basel","he04_5","gain",5,8950,1,1,"A"
68029201,"Basel","he04_6","gain",6,12430,0,0,"B"
68029201,"Basel","he04_2","gain",7,13101,1,1,"A"
68029201,"Basel","he04_3","loss",8,11512,0,1,"B"
68029401,"Basel","he04_5","gain",1,24562,1,1,"A"
68029401,"Basel","he04_3","loss",2,8389,1,0,"A"
68029401,"Basel","he04_2inv","loss",3,10016,0,1,"B"
68029401,"Basel","he04_2","gain",4,9296,1,1,"A"
68029401,"Basel","he04_6","gain",5,21496,1,1,"A"
68029401,"Basel","he04_4","loss",6,7327,0,1,"B"
68029401,"Basel","he04_1","gain",7,5375,0,0,"B"
68029401,"Basel","he04_6inv","loss",8,6488,1,0,"A"
68029501,"Basel","he04_1","gain",1,16715,0,0,"B"
68029501,"Basel","he04_5","gain",2,17894,0,0,"B"
68029501,"Basel","he04_2","gain",3,7461,1,1,"A"
68029501,"Basel","he04_3","loss",4,9006,0,1,"B"
68029501,"Basel","he04_4","loss",5,12814,1,0,"A"
68029501,"Basel","he04_2inv","loss",6,9979,1,0,"A"
68029501,"Basel","he04_6inv","loss",7,19054,0,1,"B"
68029501,"Basel","he04_6","gain",8,14623,0,0,"B"
68029601,"Basel","he04_6","gain",1,8035,0,0,"B"
68029601,"Basel","he04_2","gain",2,11985,1,1,"A"
68029601,"Basel","he04_2inv","loss",3,12124,1,0,"A"
68029601,"Basel","he04_3","loss",4,16933,0,1,"B"
68029601,"Basel","he04_5","gain",5,13176,0,0,"B"
68029601,"Basel","he04_6inv","loss",6,12659,0,1,"B"
68029601,"Basel","he04_4","loss",7,11842,0,1,"B"
68029601,"Basel","he04_1","gain",8,18574,0,0,"B"
68029701,"Basel","he04_6","gain",1,16075,0,0,"B"
68029701,"Basel","he04_3","loss",2,17495,0,1,"B"
68029701,"Basel","he04_1","gain",3,12928,0,0,"B"
68029701,"Basel","he04_2inv","loss",4,11865,0,1,"B"
68029701,"Basel","he04_2","gain",5,9810,0,0,"B"
68029701,"Basel","he04_6inv","loss",6,10468,0,1,"B"
68029701,"Basel","he04_5","gain",7,9704,0,0,"B"
68029701,"Basel","he04_4","loss",8,10442,0,1,"B"
68029801,"Basel","he04_2inv","loss",1,8971,0,1,"B"
68029801,"Basel","he04_6","gain",2,6166,0,0,"B"
68029801,"Basel","he04_2","gain",3,8868,0,0,"B"
68029801,"Basel","he04_4","loss",4,8674,0,1,"B"
68029801,"Basel","he04_6inv","loss",5,7972,1,0,"A"
68029801,"Basel","he04_1","gain",6,11261,0,0,"B"
68029801,"Basel","he04_3","loss",7,5767,0,1,"B"
68029801,"Basel","he04_5","gain",8,7371,0,0,"B"
68029901,"Basel","he04_3","loss",1,5149,1,0,"A"
68029901,"Basel","he04_6","gain",2,7002,0,0,"B"
68029901,"Basel","he04_1","gain",3,4484,1,1,"A"
68029901,"Basel","he04_2inv","loss",4,6318,0,1,"B"
68029901,"Basel","he04_4","loss",5,6564,1,0,"A"
68029901,"Basel","he04_5","gain",6,7431,0,0,"B"
68029901,"Basel","he04_6inv","loss",7,6507,0,1,"B"
68029901,"Basel","he04_2","gain",8,13878,1,1,"A"
68030001,"Basel","he04_3","loss",1,6760,0,1,"B"
68030001,"Basel","he04_1","gain",2,5301,0,0,"B"
68030001,"Basel","he04_5","gain",3,5900,0,0,"B"
68030001,"Basel","he04_2inv","loss",4,6907,1,0,"A"
68030001,"Basel","he04_6","gain",5,9379,0,0,"B"
68030001,"Basel","he04_4","loss",6,9689,0,1,"B"
68030001,"Basel","he04_2","gain",7,10183,0,0,"B"
68030001,"Basel","he04_6inv","loss",8,6778,0,1,"B"
68030101,"Basel","he04_4","loss",1,5937,0,1,"B"
68030101,"Basel","he04_3","loss",2,8405,0,1,"B"
68030101,"Basel","he04_6","gain",3,16207,0,0,"B"
68030101,"Basel","he04_2inv","loss",4,6726,1,0,"A"
68030101,"Basel","he04_2","gain",5,3350,1,1,"A"
68030101,"Basel","he04_1","gain",6,9485,0,0,"B"
68030101,"Basel","he04_6inv","loss",7,11786,0,1,"B"
68030101,"Basel","he04_5","gain",8,4018,0,0,"B"
68030201,"Basel","he04_2","gain",1,23277,0,0,"B"
68030201,"Basel","he04_5","gain",2,4787,0,0,"B"
68030201,"Basel","he04_3","loss",3,10843,0,1,"B"
68030201,"Basel","he04_2inv","loss",4,13014,1,0,"A"
68030201,"Basel","he04_1","gain",5,7550,0,0,"B"
68030201,"Basel","he04_6","gain",6,12170,1,1,"A"
68030201,"Basel","he04_6inv","loss",7,3998,0,1,"B"
68030201,"Basel","he04_4","loss",8,8728,0,1,"B"
68030301,"Basel","he04_4","loss",1,10125,0,1,"B"
68030301,"Basel","he04_6inv","loss",2,8113,1,0,"A"
68030301,"Basel","he04_6","gain",3,10796,1,1,"A"
68030301,"Basel","he04_2inv","loss",4,10123,0,1,"B"
68030301,"Basel","he04_5","gain",5,10470,0,0,"B"
68030301,"Basel","he04_3","loss",6,11890,0,1,"B"
68030301,"Basel","he04_2","gain",7,7580,0,0,"B"
68030301,"Basel","he04_1","gain",8,3845,0,0,"B"
68030401,"Basel","he04_5","gain",1,5134,0,0,"B"
68030401,"Basel","he04_2inv","loss",2,16860,0,1,"B"
68030401,"Basel","he04_1","gain",3,6488,0,0,"B"
68030401,"Basel","he04_6","gain",4,7853,1,1,"A"
68030401,"Basel","he04_6inv","loss",5,7019,0,1,"B"
68030401,"Basel","he04_2","gain",6,9497,1,1,"A"
68030401,"Basel","he04_4","loss",7,9134,0,1,"B"
68030401,"Basel","he04_3","loss",8,9934,0,1,"B"
68030501,"Basel","he04_2","gain",1,11155,0,0,"B"
68030501,"Basel","he04_5","gain",2,3897,0,0,"B"
68030501,"Basel","he04_4","loss",3,4688,0,1,"B"
68030501,"Basel","he04_3","loss",4,5814,0,1,"B"
68030501,"Basel","he04_2inv","loss",5,7241,1,0,"A"
68030501,"Basel","he04_6","gain",6,8121,0,0,"B"
68030501,"Basel","he04_1","gain",7,4114,1,1,"A"
68030501,"Basel","he04_6inv","loss",8,6126,1,0,"A"
68030601,"Basel","he04_5","gain",1,10719,0,0,"B"
68030601,"Basel","he04_6inv","loss",2,14940,1,0,"A"
68030601,"Basel","he04_4","loss",3,9775,1,0,"A"
68030601,"Basel","he04_2inv","loss",4,5579,1,0,"A"
68030601,"Basel","he04_6","gain",5,7558,1,1,"A"
68030601,"Basel","he04_3","loss",6,12959,1,0,"A"
68030601,"Basel","he04_2","gain",7,3815,0,0,"B"
68030601,"Basel","he04_1","gain",8,3757,0,0,"B"
68030701,"Basel","he04_2inv","loss",1,6421,1,0,"A"
68030701,"Basel","he04_5","gain",2,3356,0,0,"B"
68030701,"Basel","he04_1","gain",3,4653,0,0,"B"
68030701,"Basel","he04_4","loss",4,4321,1,0,"A"
68030701,"Basel","he04_6inv","loss",5,5700,1,0,"A"
68030701,"Basel","he04_3","loss",6,5907,0,1,"B"
68030701,"Basel","he04_2","gain",7,4075,1,1,"A"
68030701,"Basel","he04_6","gain",8,2306,1,1,"A"
68030801,"Basel","he04_2","gain",1,10062,0,0,"B"
68030801,"Basel","he04_6","gain",2,15643,0,0,"B"
68030801,"Basel","he04_1","gain",3,8446,1,1,"A"
68030801,"Basel","he04_6inv","loss",4,10147,0,1,"B"
68030801,"Basel","he04_4","loss",5,8186,0,1,"B"
68030801,"Basel","he04_5","gain",6,10840,1,1,"A"
68030801,"Basel","he04_3","loss",7,9542,1,0,"A"
68030801,"Basel","he04_2inv","loss",8,16211,0,1,"B"
68030901,"Basel","he04_4","loss",1,14375,1,0,"A"
68030901,"Basel","he04_1","gain",2,8414,1,1,"A"
68030901,"Basel","he04_6","gain",3,5050,0,0,"B"
68030901,"Basel","he04_2inv","loss",4,5824,0,1,"B"
68030901,"Basel","he04_2","gain",5,5474,1,1,"A"
68030901,"Basel","he04_6inv","loss",6,7471,1,0,"A"
68030901,"Basel","he04_5","gain",7,2965,0,0,"B"
68030901,"Basel","he04_3","loss",8,4202,0,1,"B"
68031001,"Basel","he04_2inv","loss",1,13998,0,1,"B"
68031001,"Basel","he04_3","loss",2,12036,0,1,"B"
68031001,"Basel","he04_2","gain",3,14390,1,1,"A"
68031001,"Basel","he04_6","gain",4,25511,1,1,"A"
68031001,"Basel","he04_1","gain",5,1637,0,0,"B"
68031001,"Basel","he04_6inv","loss",6,6501,0,1,"B"
68031001,"Basel","he04_5","gain",7,6980,0,0,"B"
68031001,"Basel","he04_4","loss",8,7752,0,1,"B"
68031101,"Basel","he04_2inv","loss",1,12354,1,0,"A"
68031101,"Basel","he04_6inv","loss",2,11760,1,0,"A"
68031101,"Basel","he04_6","gain",3,9711,0,0,"B"
68031101,"Basel","he04_4","loss",4,8569,0,1,"B"
68031101,"Basel","he04_1","gain",5,6472,0,0,"B"
68031101,"Basel","he04_3","loss",6,6812,0,1,"B"
68031101,"Basel","he04_2","gain",7,8614,1,1,"A"
68031101,"Basel","he04_5","gain",8,4214,0,0,"B"
68031201,"Basel","he04_6","gain",1,6091,0,0,"B"
68031201,"Basel","he04_2inv","loss",2,5961,0,1,"B"
68031201,"Basel","he04_4","loss",3,5100,0,1,"B"
68031201,"Basel","he04_2","gain",4,10842,0,0,"B"
68031201,"Basel","he04_6inv","loss",5,11017,0,1,"B"
68031201,"Basel","he04_1","gain",6,3430,0,0,"B"
68031201,"Basel","he04_5","gain",7,2806,0,0,"B"
68031201,"Basel","he04_3","loss",8,8202,0,1,"B"
68031301,"Basel","he04_3","loss",1,9374,0,1,"B"
68031301,"Basel","he04_4","loss",2,22596,0,1,"B"
68031301,"Basel","he04_6inv","loss",3,22597,0,1,"B"
68031301,"Basel","he04_1","gain",4,6175,0,0,"B"
68031301,"Basel","he04_2","gain",5,11070,1,1,"A"
68031301,"Basel","he04_6","gain",6,12103,0,0,"B"
68031301,"Basel","he04_5","gain",7,5928,0,0,"B"
68031301,"Basel","he04_2inv","loss",8,9967,0,1,"B"
68031401,"Basel","he04_2inv","loss",1,41707,1,0,"A"
68031401,"Basel","he04_4","loss",2,47107,0,1,"B"
68031401,"Basel","he04_6","gain",3,13087,0,0,"B"
68031401,"Basel","he04_5","gain",4,18389,1,1,"A"
68031401,"Basel","he04_2","gain",5,41875,1,1,"A"
68031401,"Basel","he04_1","gain",6,3937,0,0,"B"
68031401,"Basel","he04_6inv","loss",7,27597,1,0,"A"
68031401,"Basel","he04_3","loss",8,15394,0,1,"B"
68031501,"Basel","he04_5","gain",1,9209,0,0,"B"
68031501,"Basel","he04_1","gain",2,1707,1,1,"A"
68031501,"Basel","he04_2","gain",3,6899,1,1,"A"
68031501,"Basel","he04_4","loss",4,4318,0,1,"B"
68031501,"Basel","he04_6","gain",5,5862,0,0,"B"
68031501,"Basel","he04_3","loss",6,6005,0,1,"B"
68031501,"Basel","he04_2inv","loss",7,6201,1,0,"A"
68031501,"Basel","he04_6inv","loss",8,6117,0,1,"B"
68031601,"Basel","he04_6","gain",1,9166,1,1,"A"
68031601,"Basel","he04_1","gain",2,3491,0,0,"B"
68031601,"Basel","he04_5","gain",3,3108,0,0,"B"
68031601,"Basel","he04_2","gain",4,7521,0,0,"B"
68031601,"Basel","he04_2inv","loss",5,6163,0,1,"B"
68031601,"Basel","he04_4","loss",6,7143,1,0,"A"
68031601,"Basel","he04_6inv","loss",7,7387,1,0,"A"
68031601,"Basel","he04_3","loss",8,6265,1,0,"A"
68031701,"Basel","he04_2inv","loss",1,8469,0,1,"B"
68031701,"Basel","he04_6inv","loss",2,8166,0,1,"B"
68031701,"Basel","he04_3","loss",3,18815,0,1,"B"
68031701,"Basel","he04_1","gain",4,8812,1,1,"A"
68031701,"Basel","he04_6","gain",5,9350,0,0,"B"
68031701,"Basel","he04_4","loss",6,6811,1,0,"A"
68031701,"Basel","he04_2","gain",7,9208,1,1,"A"
68031701,"Basel","he04_5","gain",8,15110,1,1,"A"
68031801,"Basel","he04_4","loss",1,5890,1,0,"A"
68031801,"Basel","he04_2","gain",2,5599,0,0,"B"
68031801,"Basel","he04_6inv","loss",3,9056,1,0,"A"
68031801,"Basel","he04_5","gain",4,4678,0,0,"B"
68031801,"Basel","he04_3","loss",5,8928,0,1,"B"
68031801,"Basel","he04_2inv","loss",6,4158,1,0,"A"
68031801,"Basel","he04_6","gain",7,6461,1,1,"A"
68031801,"Basel","he04_1","gain",8,2996,0,0,"B"
68031901,"Basel","he04_6inv","loss",1,16494,0,1,"B"
68031901,"Basel","he04_6","gain",2,14973,0,0,"B"
68031901,"Basel","he04_5","gain",3,7949,0,0,"B"
68031901,"Basel","he04_2","gain",4,30869,1,1,"A"
68031901,"Basel","he04_1","gain",5,4897,1,1,"A"
68031901,"Basel","he04_2inv","loss",6,17182,1,0,"A"
68031901,"Basel","he04_3","loss",7,15023,0,1,"B"
68031901,"Basel","he04_4","loss",8,9898,0,1,"B"
68032001,"Basel","he04_1","gain",1,5060,0,0,"B"
68032001,"Basel","he04_4","loss",2,6820,0,1,"B"
68032001,"Basel","he04_2inv","loss",3,10121,1,0,"A"
68032001,"Basel","he04_6","gain",4,10818,0,0,"B"
68032001,"Basel","he04_2","gain",5,5060,1,1,"A"
68032001,"Basel","he04_6inv","loss",6,4540,0,1,"B"
68032001,"Basel","he04_3","loss",7,6350,0,1,"B"
68032001,"Basel","he04_5","gain",8,3994,0,0,"B"
68032101,"Basel","he04_5","gain",1,7968,0,0,"B"
68032101,"Basel","he04_1","gain",2,8435,1,1,"A"
68032101,"Basel","he04_4","loss",3,35493,1,0,"A"
68032101,"Basel","he04_2inv","loss",4,14661,0,1,"B"
68032101,"Basel","he04_3","loss",5,9713,1,0,"A"
68032101,"Basel","he04_2","gain",6,15957,0,0,"B"
68032101,"Basel","he04_6","gain",7,8592,0,0,"B"
68032101,"Basel","he04_6inv","loss",8,5124,0,1,"B"
68032201,"Basel","he04_6","gain",1,85097,1,1,"A"
68032201,"Basel","he04_2inv","loss",2,23393,1,0,"A"
68032201,"Basel","he04_3","loss",3,10416,1,0,"A"
68032201,"Basel","he04_2","gain",4,9502,1,1,"A"
68032201,"Basel","he04_6inv","loss",5,25627,1,0,"A"
68032201,"Basel","he04_1","gain",6,16951,1,1,"A"
68032201,"Basel","he04_4","loss",7,8975,1,0,"A"
68032201,"Basel","he04_5","gain",8,10058,1,1,"A"
68032301,"Basel","he04_2inv","loss",1,12457,1,0,"A"
68032301,"Basel","he04_3","loss",2,7260,1,0,"A"
68032301,"Basel","he04_4","loss",3,7739,0,1,"B"
68032301,"Basel","he04_6inv","loss",4,9272,1,0,"A"
68032301,"Basel","he04_6","gain",5,14881,1,1,"A"
68032301,"Basel","he04_1","gain",6,6628,0,0,"B"
68032301,"Basel","he04_2","gain",7,14641,0,0,"B"
68032301,"Basel","he04_5","gain",8,4140,0,0,"B"
68032401,"Basel","he04_5","gain",1,15110,0,0,"B"
68032401,"Basel","he04_2inv","loss",2,14496,1,0,"A"
68032401,"Basel","he04_6","gain",3,18999,0,0,"B"
68032401,"Basel","he04_4","loss",4,10711,0,1,"B"
68032401,"Basel","he04_1","gain",5,5888,0,0,"B"
68032401,"Basel","he04_6inv","loss",6,5723,0,1,"B"
68032401,"Basel","he04_3","loss",7,7268,0,1,"B"
68032401,"Basel","he04_2","gain",8,4760,1,1,"A"
68032501,"Basel","he04_6inv","loss",1,39745,1,0,"A"
68032501,"Basel","he04_4","loss",2,23328,1,0,"A"
68032501,"Basel","he04_2inv","loss",3,50694,0,1,"B"
68032501,"Basel","he04_5","gain",4,12124,0,0,"B"
68032501,"Basel","he04_3","loss",5,27116,1,0,"A"
68032501,"Basel","he04_6","gain",6,19160,1,1,"A"
68032501,"Basel","he04_1","gain",7,10364,0,0,"B"
68032501,"Basel","he04_2","gain",8,9533,1,1,"A"
68032601,"Basel","he04_2inv","loss",1,9975,1,0,"A"
68032601,"Basel","he04_4","loss",2,26069,0,1,"B"
68032601,"Basel","he04_6","gain",3,13072,0,0,"B"
68032601,"Basel","he04_3","loss",4,21330,0,1,"B"
68032601,"Basel","he04_5","gain",5,16995,1,1,"A"
68032601,"Basel","he04_1","gain",6,4622,0,0,"B"
68032601,"Basel","he04_6inv","loss",7,7086,1,0,"A"
68032601,"Basel","he04_2","gain",8,7997,0,0,"B"
68032701,"Basel","he04_4","loss",1,8272,0,1,"B"
68032701,"Basel","he04_6","gain",2,17604,1,1,"A"
68032701,"Basel","he04_5","gain",3,6470,0,0,"B"
68032701,"Basel","he04_3","loss",4,8723,1,0,"A"
68032701,"Basel","he04_1","gain",5,4960,0,0,"B"
68032701,"Basel","he04_2","gain",6,7026,0,0,"B"
68032701,"Basel","he04_2inv","loss",7,5731,1,0,"A"
68032701,"Basel","he04_6inv","loss",8,3979,1,0,"A"
68032801,"Basel","he04_2inv","loss",1,18335,1,0,"A"
68032801,"Basel","he04_5","gain",2,10142,1,1,"A"
68032801,"Basel","he04_4","loss",3,5312,0,1,"B"
68032801,"Basel","he04_3","loss",4,4781,1,0,"A"
68032801,"Basel","he04_1","gain",5,4906,0,0,"B"
68032801,"Basel","he04_6inv","loss",6,8798,1,0,"A"
68032801,"Basel","he04_2","gain",7,11596,1,1,"A"
68032801,"Basel","he04_6","gain",8,11141,1,1,"A"
68032901,"Basel","he04_2","gain",1,27566,0,0,"B"
68032901,"Basel","he04_3","loss",2,39854,1,0,"A"
68032901,"Basel","he04_6inv","loss",3,20783,0,1,"B"
68032901,"Basel","he04_6","gain",4,18662,1,1,"A"
68032901,"Basel","he04_5","gain",5,33789,1,1,"A"
68032901,"Basel","he04_1","gain",6,7238,0,0,"B"
68032901,"Basel","he04_4","loss",7,14306,0,1,"B"
68032901,"Basel","he04_2inv","loss",8,51311,0,1,"B"
68033001,"Basel","he04_2","gain",1,10532,0,0,"B"
68033001,"Basel","he04_3","loss",2,13232,0,1,"B"
68033001,"Basel","he04_5","gain",3,4383,0,0,"B"
68033001,"Basel","he04_6inv","loss",4,4946,0,1,"B"
68033001,"Basel","he04_6","gain",5,8188,0,0,"B"
68033001,"Basel","he04_4","loss",6,6622,1,0,"A"
68033001,"Basel","he04_1","gain",7,7152,1,1,"A"
68033001,"Basel","he04_2inv","loss",8,6427,1,0,"A"
68033101,"Basel","he04_6","gain",1,8495,0,0,"B"
68033101,"Basel","he04_1","gain",2,9799,0,0,"B"
68033101,"Basel","he04_4","loss",3,12986,0,1,"B"
68033101,"Basel","he04_3","loss",4,6734,0,1,"B"
68033101,"Basel","he04_6inv","loss",5,5969,0,1,"B"
68033101,"Basel","he04_2inv","loss",6,13030,1,0,"A"
68033101,"Basel","he04_5","gain",7,7257,0,0,"B"
68033101,"Basel","he04_2","gain",8,6635,1,1,"A"
68033201,"Basel","he04_4","loss",1,20489,0,1,"B"
68033201,"Basel","he04_2inv","loss",2,19481,0,1,"B"
68033201,"Basel","he04_2","gain",3,22712,0,0,"B"
68033201,"Basel","he04_6","gain",4,9260,0,0,"B"
68033201,"Basel","he04_6inv","loss",5,4782,1,0,"A"
68033201,"Basel","he04_5","gain",6,7717,1,1,"A"
68033201,"Basel","he04_1","gain",7,11633,1,1,"A"
68033201,"Basel","he04_3","loss",8,10064,1,0,"A"
68033301,"Basel","he04_6","gain",1,21135,0,0,"B"
68033301,"Basel","he04_2inv","loss",2,10712,1,0,"A"
68033301,"Basel","he04_5","gain",3,10076,0,0,"B"
68033301,"Basel","he04_2","gain",4,13751,0,0,"B"
68033301,"Basel","he04_3","loss",5,9272,0,1,"B"
68033301,"Basel","he04_1","gain",6,6809,0,0,"B"
68033301,"Basel","he04_4","loss",7,11389,0,1,"B"
68033301,"Basel","he04_6inv","loss",8,6854,0,1,"B"
68033401,"Basel","he04_2","gain",1,7535,1,1,"A"
68033401,"Basel","he04_6inv","loss",2,16766,0,1,"B"
68033401,"Basel","he04_6","gain",3,6266,0,0,"B"
68033401,"Basel","he04_2inv","loss",4,9832,0,1,"B"
68033401,"Basel","he04_1","gain",5,5038,0,0,"B"
68033401,"Basel","he04_3","loss",6,26800,0,1,"B"
68033401,"Basel","he04_5","gain",7,9255,0,0,"B"
68033401,"Basel","he04_4","loss",8,8879,1,0,"A"
68033501,"Basel","he04_3","loss",1,14630,0,1,"B"
68033501,"Basel","he04_6inv","loss",2,6989,1,0,"A"
68033501,"Basel","he04_6","gain",3,9975,0,0,"B"
68033501,"Basel","he04_4","loss",4,12597,1,0,"A"
68033501,"Basel","he04_5","gain",5,6606,0,0,"B"
68033501,"Basel","he04_1","gain",6,5783,0,0,"B"
68033501,"Basel","he04_2inv","loss",7,11405,1,0,"A"
68033501,"Basel","he04_2","gain",8,12752,0,0,"B"
68033601,"Basel","he04_2inv","loss",1,14707,0,1,"B"
68033601,"Basel","he04_1","gain",2,4453,0,0,"B"
68033601,"Basel","he04_3","loss",3,5128,1,0,"A"
68033601,"Basel","he04_6","gain",4,6814,0,0,"B"
68033601,"Basel","he04_5","gain",5,5024,0,0,"B"
68033601,"Basel","he04_2","gain",6,4595,0,0,"B"
68033601,"Basel","he04_6inv","loss",7,7081,0,1,"B"
68033601,"Basel","he04_4","loss",8,6214,1,0,"A"
68033701,"Basel","he04_2inv","loss",1,8875,0,1,"B"
68033701,"Basel","he04_6inv","loss",2,5714,1,0,"A"
68033701,"Basel","he04_3","loss",3,10184,1,0,"A"
68033701,"Basel","he04_5","gain",4,8312,0,0,"B"
68033701,"Basel","he04_4","loss",5,7135,1,0,"A"
68033701,"Basel","he04_2","gain",6,8807,0,0,"B"
68033701,"Basel","he04_6","gain",7,13379,0,0,"B"
68033701,"Basel","he04_1","gain",8,7169,1,1,"A"
68033801,"Basel","he04_6","gain",1,8572,1,1,"A"
68033801,"Basel","he04_1","gain",2,9115,0,0,"B"
68033801,"Basel","he04_2inv","loss",3,4226,0,1,"B"
68033801,"Basel","he04_6inv","loss",4,4431,1,0,"A"
68033801,"Basel","he04_3","loss",5,3770,1,0,"A"
68033801,"Basel","he04_4","loss",6,8905,0,1,"B"
68033801,"Basel","he04_2","gain",7,9233,0,0,"B"
68033801,"Basel","he04_5","gain",8,5662,0,0,"B"
68033901,"Basel","he04_6","gain",1,11379,1,1,"A"
68033901,"Basel","he04_1","gain",2,6139,0,0,"B"
68033901,"Basel","he04_4","loss",3,7681,1,0,"A"
68033901,"Basel","he04_6inv","loss",4,28313,1,0,"A"
68033901,"Basel","he04_5","gain",5,5965,0,0,"B"
68033901,"Basel","he04_2","gain",6,8539,1,1,"A"
68033901,"Basel","he04_3","loss",7,5658,0,1,"B"
68033901,"Basel","he04_2inv","loss",8,5172,1,0,"A"
68034001,"Basel","he04_3","loss",1,18642,0,1,"B"
68034001,"Basel","he04_2","gain",2,8402,0,0,"B"
68034001,"Basel","he04_2inv","loss",3,6223,1,0,"A"
68034001,"Basel","he04_5","gain",4,4284,0,0,"B"
68034001,"Basel","he04_4","loss",5,8197,0,1,"B"
68034001,"Basel","he04_6inv","loss",6,6533,0,1,"B"
68034001,"Basel","he04_6","gain",7,3481,0,0,"B"
68034001,"Basel","he04_1","gain",8,3715,0,0,"B"
68034101,"Basel","he04_5","gain",1,5692,0,0,"B"
68034101,"Basel","he04_2inv","loss",2,13753,1,0,"A"
68034101,"Basel","he04_3","loss",3,7623,0,1,"B"
68034101,"Basel","he04_6inv","loss",4,7217,0,1,"B"
68034101,"Basel","he04_1","gain",5,4312,0,0,"B"
68034101,"Basel","he04_4","loss",6,7387,0,1,"B"
68034101,"Basel","he04_2","gain",7,6758,0,0,"B"
68034101,"Basel","he04_6","gain",8,7546,0,0,"B"
68034201,"Basel","he04_5","gain",1,16894,0,0,"B"
68034201,"Basel","he04_2inv","loss",2,93543,0,1,"B"
68034201,"Basel","he04_1","gain",3,7432,0,0,"B"
68034201,"Basel","he04_4","loss",4,44926,0,1,"B"
68034201,"Basel","he04_3","loss",5,10276,1,0,"A"
68034201,"Basel","he04_6inv","loss",6,19663,1,0,"A"
68034201,"Basel","he04_6","gain",7,8281,1,1,"A"
68034201,"Basel","he04_2","gain",8,13650,1,1,"A"
68034301,"Basel","he04_4","loss",1,17372,0,1,"B"
68034301,"Basel","he04_1","gain",2,8616,0,0,"B"
68034301,"Basel","he04_6inv","loss",3,9128,0,1,"B"
68034301,"Basel","he04_2","gain",4,28966,1,1,"A"
