bibkey,paper,task,subject,choice,r,country,age,gender,city,longitude,lattitude
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,387,25,0.6309297535714603,Australia,33,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,388,25,0.6309297535714603,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,389,40,0.8368288369533943,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,390,15,-0.6133777550366467,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,391,50,1,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,392,25,0.6309297535714603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,393,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,394,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,395,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,396,50,1,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,397,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,398,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,399,50,1,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,400,50,1,Australia,36,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,401,50,1,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,402,50,1,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,403,50,1,Australia,39,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,404,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,405,30,0.7304227103091884,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,406,10,2.4094208396531878,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,407,25,0.6309297535714603,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,408,50,1,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,409,30,0.7304227103091884,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,410,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,411,40,0.8368288369533943,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,412,30,0.7304227103091884,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,413,20,0.41503749927884603,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,414,25,0.6309297535714603,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,415,25,0.6309297535714603,Australia,33,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,416,50,1,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,417,25,0.6309297535714603,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,418,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,419,10,2.4094208396531878,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,420,50,1,Australia,39,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,421,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,422,50,1,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,423,30,0.7304227103091884,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,424,15,-0.6133777550366467,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,425,30,0.7304227103091884,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,426,20,0.41503749927884603,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,427,30,0.7304227103091884,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,428,50,1,Australia,40,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,429,25,0.6309297535714603,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,430,20,0.41503749927884603,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,431,50,1,Australia,33,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,432,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,433,30,0.7304227103091884,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,434,25,0.6309297535714603,Australia,22,-1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,435,40,0.8368288369533943,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,436,40,0.8368288369533943,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,437,25,0.6309297535714603,Australia,29,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,438,0,-1,Australia,38,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,439,40,0.8368288369533943,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,440,35,0.7916321530544465,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,441,0,-1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,442,50,1,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,443,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,444,25,0.6309297535714603,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,445,15,-0.6133777550366467,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,446,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,447,10,2.4094208396531878,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,448,15,-0.6133777550366467,Australia,27,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,449,50,1,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,450,10,2.4094208396531878,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,451,50,1,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,452,45,0.876976584523827,Australia,30,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,453,35,0.7916321530544465,Australia,19,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,454,25,0.6309297535714603,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,455,40,0.8368288369533943,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,456,30,0.7304227103091884,Australia,27,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,457,50,1,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,458,25,0.6309297535714603,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,459,50,1,Australia,61,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,460,12,8.499277724691433,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,461,40,0.8368288369533943,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,462,25,0.6309297535714603,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,463,49,0.9187515108044485,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,464,40,0.8368288369533943,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,465,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,466,40,0.8368288369533943,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,467,25,0.6309297535714603,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,468,30,0.7304227103091884,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,469,25,0.6309297535714603,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,470,30,0.7304227103091884,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,471,50,1,Australia,31,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,472,40,0.8368288369533943,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,473,43,0.8608515068170955,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,474,35,0.7916321530544465,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,475,50,1,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,476,25,0.6309297535714603,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,477,25,0.6309297535714603,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,478,30,0.7304227103091884,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,479,25,0.6309297535714603,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,480,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,481,35,0.7916321530544465,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,482,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,483,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,484,50,1,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,485,30,0.7304227103091884,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,486,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,487,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,488,25,0.6309297535714603,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,489,20,0.41503749927884603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,490,30,0.7304227103091884,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,491,0,-1,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,492,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,493,10,2.4094208396531878,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,494,50,1,Australia,50,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,495,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,496,30,0.7304227103091884,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,497,20,0.41503749927884603,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,498,50,1,Australia,31,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,499,50,1,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,500,25,0.6309297535714603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,501,50,1,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,502,25,0.6309297535714603,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,503,25,0.6309297535714603,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,504,0,-1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,505,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,506,50,1,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,507,40,0.8368288369533943,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,508,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,509,35,0.7916321530544465,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,510,50,1,Australia,18,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,511,25,0.6309297535714603,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,512,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,513,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,514,50,1,Australia,38,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,515,40,0.8368288369533943,Australia,33,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,516,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,517,50,1,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,518,25,0.6309297535714603,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,519,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,520,25,0.6309297535714603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,521,25,0.6309297535714603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,522,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,523,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,524,50,1,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,525,50,1,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,526,20,0.41503749927884603,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,527,25,0.6309297535714603,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,528,40,0.8368288369533943,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,529,40,0.8368288369533943,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,530,20,0.41503749927884603,Australia,43,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,531,30,0.7304227103091884,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,532,30,0.7304227103091884,Australia,27,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,533,50,1,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,534,50,1,Australia,57,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,535,30,0.7304227103091884,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,536,35,0.7916321530544465,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,537,40,0.8368288369533943,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,538,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,539,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,540,50,1,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,541,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,542,25,0.6309297535714603,Australia,30,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,543,40,0.8368288369533943,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,544,40,0.8368288369533943,Australia,32,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,545,10,2.4094208396531878,Australia,29,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,546,25,0.6309297535714603,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,547,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,548,45,0.876976584523827,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,549,30,0.7304227103091884,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,550,50,1,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,551,50,1,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,552,30,0.7304227103091884,Australia,33,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,553,15,-0.6133777550366467,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,554,25,0.6309297535714603,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,555,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,556,10,2.4094208396531878,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,557,20,0.41503749927884603,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,558,50,1,Australia,29,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,559,30,0.7304227103091884,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,560,50,1,Australia,33,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,561,10,2.4094208396531878,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,562,50,1,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,563,20,0.41503749927884603,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,564,50,1,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,565,50,1,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,566,50,1,Australia,32,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,567,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,568,50,1,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,569,0,-1,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,570,50,1,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,571,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,572,40,0.8368288369533943,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,573,30,0.7304227103091884,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,574,50,1,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,575,30,0.7304227103091884,Australia,37,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,576,50,1,Australia,27,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,577,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,578,25,0.6309297535714603,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
